CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.766;0.747;0.754;0.030;50;0.934;0.911;0.919;0.036;41
SVM_RBF[5.0];1.000;0.688;0.810;0.030;50;1.000;0.688;0.810;0.030;50
SVM_Poly[3,2.0,0.5];0.875;0.900;0.877;0.030;50;0.893;0.918;0.895;0.030;49
REPTree;0.670;0.628;0.636;0.030;50;0.837;0.785;0.795;0.036;40
RandomForest;0.999;0.900;0.942;0.030;50;0.999;0.900;0.942;0.030;50
RandomCommittee;0.934;0.864;0.892;0.030;50;0.973;0.900;0.929;0.031;48
SVM_Puk[1.0, 0.1];1.000;0.710;0.825;0.030;50;1.000;0.710;0.825;0.030;50
MultilayerPerceptron[a];0.917;0.833;0.862;0.030;50;0.936;0.850;0.880;0.030;49
J48;0.569;0.484;0.515;0.030;50;0.949;0.806;0.858;0.047;30


VALIDITY RATIO;(F)
min;0.001465
avg;0.029688
max;0.132813

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.7000000000000001];0.859;0.750;0.790;0.030;450;0.950;0.830;0.874;0.032;407

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SmartHome_vConejero_r1;0.498;0.415;0.433;0.001;45;0.862;0.718;0.749;0.001;26
MobileMedia;0.989;0.918;0.948;0.028;45;0.989;0.918;0.948;0.028;45
ordem;0.931;0.737;0.812;0.028;45;0.931;0.737;0.812;0.028;45
VODPlayer;0.951;0.893;0.913;0.048;45;0.951;0.893;0.913;0.048;45
isolation;0.722;0.597;0.636;0.004;45;0.902;0.747;0.795;0.004;36
VOD feature model;0.994;0.910;0.944;0.016;45;0.994;0.910;0.944;0.016;45
Mauricio Alférez;0.795;0.667;0.715;0.005;45;0.941;0.789;0.846;0.005;38
desordem;0.927;0.766;0.831;0.028;45;0.927;0.766;0.831;0.028;45
Mobile Game;0.985;0.931;0.952;0.133;45;0.985;0.931;0.952;0.133;45
SmartHome- Simplified Sample;0.797;0.671;0.721;0.005;45;0.969;0.816;0.877;0.005;37
