CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_RBF[5.0];Random[0.5];CIMS PL;1;0;1;1022;1.000;0.500;0.667
SVM_RBF[5.0];Random[0.5];CIMS PL;1;0;1;1022;1.000;0.500;0.667
SVM_RBF[5.0];Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
SVM_RBF[5.0];Random[0.5];CIMS PL;1;0;1;1022;1.000;0.500;0.667
SVM_RBF[5.0];Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.5];CIMS PL;1;5;1;1017;0.167;0.500;0.250
SVM_Poly[3,2.0,0.5];Random[0.5];CIMS PL;2;10;0;1012;0.167;1.000;0.286
SVM_Poly[3,2.0,0.5];Random[0.5];CIMS PL;2;5;0;1017;0.286;1.000;0.444
SVM_Poly[3,2.0,0.5];Random[0.5];CIMS PL;1;0;1;1022;1.000;0.500;0.667
SVM_Poly[3,2.0,0.5];Random[0.5];CIMS PL;1;0;1;1022;1.000;0.500;0.667
RandomForest;Random[0.5];CIMS PL;1;0;1;1022;1.000;0.500;0.667
RandomForest;Random[0.5];CIMS PL;2;0;0;1022;1.000;1.000;1.000
RandomForest;Random[0.5];CIMS PL;1;0;1;1022;1.000;0.500;0.667
RandomForest;Random[0.5];CIMS PL;1;0;1;1022;1.000;0.500;0.667
RandomForest;Random[0.5];CIMS PL;1;0;1;1022;1.000;0.500;0.667
SVM_Puk[1.0, 0.1];Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.5];CIMS PL;2;0;0;1022;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.5];CIMS PL;2;0;0;1022;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
RandomCommittee;Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
RandomCommittee;Random[0.5];CIMS PL;1;3;1;1019;0.250;0.500;0.333
RandomCommittee;Random[0.5];CIMS PL;1;0;1;1022;1.000;0.500;0.667
RandomCommittee;Random[0.5];CIMS PL;1;1;1;1021;0.500;0.500;0.500
RandomCommittee;Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
REPTree;Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
REPTree;Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
REPTree;Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
REPTree;Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
REPTree;Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
LogisticModelTree;Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
LogisticModelTree;Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
LogisticModelTree;Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
LogisticModelTree;Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
LogisticModelTree;Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
MultilayerPerceptron[a];Random[0.5];CIMS PL;1;0;1;1022;1.000;0.500;0.667
MultilayerPerceptron[a];Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
MultilayerPerceptron[a];Random[0.5];CIMS PL;1;0;1;1022;1.000;0.500;0.667
MultilayerPerceptron[a];Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
MultilayerPerceptron[a];Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
J48;Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
J48;Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
J48;Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
J48;Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
J48;Random[0.5];CIMS PL;0;0;2;1022;NaN;0.000;NaN
SVM_RBF[5.0];Random[0.5];Phone;26;0;21;977;1.000;0.553;0.712
SVM_RBF[5.0];Random[0.5];Phone;26;0;21;977;1.000;0.553;0.712
SVM_RBF[5.0];Random[0.5];Phone;25;0;22;977;1.000;0.532;0.694
SVM_RBF[5.0];Random[0.5];Phone;19;0;28;977;1.000;0.404;0.576
SVM_RBF[5.0];Random[0.5];Phone;29;0;18;977;1.000;0.617;0.763
