CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.655;0.622;0.628;0.030;100;0.936;0.888;0.897;0.041;70
SVM_RBF[5.0];0.990;0.590;0.730;0.030;100;1.000;0.596;0.738;0.031;99
SVM_Poly[3,2.0,0.5];0.789;0.878;0.805;0.030;100;0.797;0.887;0.813;0.031;99
REPTree;0.573;0.541;0.547;0.030;100;0.842;0.795;0.804;0.042;68
RandomForest;0.984;0.800;0.868;0.030;100;0.994;0.808;0.877;0.031;99
RandomCommittee;0.906;0.859;0.873;0.030;100;0.924;0.876;0.891;0.031;98
SVM_Puk[1.0, 0.1];0.980;0.595;0.732;0.030;100;1.000;0.608;0.747;0.031;98
MultilayerPerceptron[a];0.854;0.770;0.799;0.030;100;0.939;0.846;0.878;0.033;91
J48;0.464;0.438;0.447;0.030;100;0.946;0.893;0.911;0.053;49


VALIDITY RATIO;(F)
min;0.001465
avg;0.030469
max;0.157227

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6000000000000001];0.799;0.677;0.714;0.030;900;0.933;0.790;0.834;0.035;771

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
AA;0.682;0.528;0.580;0.017;45;0.902;0.699;0.768;0.017;34
Prontuário Eletrônico de Pacientes;0.774;0.618;0.661;0.011;45;0.894;0.713;0.762;0.011;39
CIMS PL;0.398;0.300;0.307;0.002;45;0.853;0.643;0.657;0.002;21
VODPlayer;0.967;0.878;0.910;0.048;45;0.967;0.878;0.910;0.048;45
isolation;0.604;0.436;0.475;0.004;45;0.877;0.633;0.689;0.004;31
VOD feature model;0.988;0.888;0.925;0.016;45;0.988;0.888;0.925;0.016;45
Mauricio Alférez;0.733;0.604;0.644;0.005;45;0.916;0.755;0.805;0.005;36
test gv;0.996;0.899;0.937;0.032;45;0.996;0.899;0.937;0.032;45
desordem;0.873;0.680;0.748;0.028;45;0.914;0.712;0.782;0.028;43
SmartHome- Simplified Sample;0.751;0.610;0.645;0.005;45;0.889;0.722;0.764;0.005;38
SmartHome_vConejero_r1;0.499;0.378;0.399;0.001;45;0.864;0.654;0.691;0.001;26
rtrt;0.955;0.834;0.880;0.020;45;0.977;0.853;0.900;0.020;44
MobileMedia;0.975;0.882;0.914;0.028;45;0.975;0.882;0.914;0.028;45
Computer Selection;0.503;0.430;0.432;0.003;45;0.839;0.716;0.720;0.003;27
FeatureModel1;0.962;0.847;0.889;0.017;45;0.984;0.866;0.909;0.017;44
Phone;0.945;0.848;0.883;0.046;45;0.945;0.848;0.883;0.046;45
ordem;0.863;0.680;0.748;0.028;45;0.903;0.712;0.783;0.028;43
Simnumero;0.542;0.380;0.433;0.009;45;0.812;0.570;0.649;0.009;30
Mobile Game;0.981;0.910;0.936;0.133;45;0.981;0.910;0.936;0.133;45
WebApp;0.998;0.908;0.942;0.157;45;0.998;0.908;0.942;0.157;45
