CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.692;0.693;0.690;0.030;50;0.911;0.912;0.908;0.038;38
SVM_RBF[5.0];1.000;0.571;0.715;0.030;50;1.000;0.571;0.715;0.030;50
SVM_Poly[3,2.0,0.5];0.826;0.906;0.847;0.030;50;0.826;0.906;0.847;0.030;50
REPTree;0.600;0.558;0.564;0.030;50;0.811;0.754;0.762;0.039;37
RandomForest;0.996;0.800;0.870;0.030;50;0.996;0.800;0.870;0.030;50
RandomCommittee;0.930;0.872;0.896;0.030;50;0.949;0.890;0.914;0.030;49
SVM_Puk[1.0, 0.1];1.000;0.595;0.736;0.030;50;1.000;0.595;0.736;0.030;50
MultilayerPerceptron[a];0.889;0.813;0.838;0.030;50;0.946;0.864;0.891;0.031;47
J48;0.477;0.444;0.454;0.030;50;0.918;0.855;0.874;0.050;26


VALIDITY RATIO;(F)
min;0.001465
avg;0.029688
max;0.132813

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6000000000000001];0.823;0.695;0.734;0.030;450;0.933;0.787;0.833;0.033;397

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SmartHome_vConejero_r1;0.499;0.378;0.399;0.001;45;0.864;0.654;0.691;0.001;26
MobileMedia;0.975;0.882;0.914;0.028;45;0.975;0.882;0.914;0.028;45
ordem;0.863;0.680;0.748;0.028;45;0.903;0.712;0.783;0.028;43
VODPlayer;0.967;0.878;0.910;0.048;45;0.967;0.878;0.910;0.048;45
isolation;0.604;0.436;0.475;0.004;45;0.877;0.633;0.689;0.004;31
VOD feature model;0.988;0.888;0.925;0.016;45;0.988;0.888;0.925;0.016;45
Mauricio Alférez;0.733;0.604;0.644;0.005;45;0.916;0.755;0.805;0.005;36
desordem;0.873;0.680;0.748;0.028;45;0.914;0.712;0.782;0.028;43
Mobile Game;0.981;0.910;0.936;0.133;45;0.981;0.910;0.936;0.133;45
SmartHome- Simplified Sample;0.751;0.610;0.645;0.005;45;0.889;0.722;0.764;0.005;38
