CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.651;0.619;0.625;0.030;50;0.904;0.860;0.868;0.039;36
SVM_RBF[5.0];1.000;0.485;0.646;0.030;50;1.000;0.485;0.646;0.030;50
SVM_Poly[3,2.0,0.5];0.825;0.905;0.843;0.030;50;0.825;0.905;0.843;0.030;50
REPTree;0.507;0.484;0.486;0.030;50;0.817;0.780;0.784;0.044;31
RandomForest;0.986;0.757;0.837;0.030;50;0.986;0.757;0.837;0.030;50
RandomCommittee;0.882;0.787;0.817;0.030;50;0.918;0.820;0.851;0.031;48
SVM_Puk[1.0, 0.1];0.980;0.492;0.646;0.030;50;1.000;0.502;0.659;0.030;49
MultilayerPerceptron[a];0.804;0.731;0.755;0.030;50;0.893;0.812;0.838;0.033;45
J48;0.452;0.431;0.439;0.030;50;0.904;0.861;0.877;0.051;25


VALIDITY RATIO;(F)
min;0.001465
avg;0.029688
max;0.132813

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.5];0.787;0.632;0.677;0.030;450;0.923;0.741;0.793;0.034;384

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SmartHome_vConejero_r1;0.455;0.281;0.321;0.001;45;0.891;0.551;0.628;0.001;23
MobileMedia;0.961;0.868;0.898;0.028;45;0.961;0.868;0.898;0.028;45
ordem;0.845;0.619;0.698;0.028;45;0.905;0.663;0.748;0.028;42
VODPlayer;0.960;0.849;0.884;0.048;45;0.960;0.849;0.884;0.048;45
isolation;0.582;0.397;0.438;0.004;45;0.845;0.577;0.636;0.004;31
VOD feature model;0.979;0.867;0.900;0.016;45;0.979;0.867;0.900;0.016;45
Mauricio Alférez;0.631;0.471;0.513;0.005;45;0.888;0.662;0.722;0.005;32
desordem;0.776;0.568;0.639;0.028;45;0.873;0.639;0.719;0.028;40
Mobile Game;0.981;0.881;0.912;0.133;45;0.981;0.881;0.912;0.133;45
SmartHome- Simplified Sample;0.703;0.521;0.565;0.005;45;0.879;0.652;0.706;0.005;36
