CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_RBF[5.0];Random[0.7000000000000001];Mobile Game;196;0;76;1776;1.000;0.721;0.838
SVM_RBF[5.0];Random[0.7000000000000001];Mobile Game;180;0;92;1776;1.000;0.662;0.796
SVM_RBF[5.0];Random[0.7000000000000001];Mobile Game;194;0;78;1776;1.000;0.713;0.833
SVM_RBF[5.0];Random[0.7000000000000001];Mobile Game;197;0;75;1776;1.000;0.724;0.840
SVM_RBF[5.0];Random[0.7000000000000001];Mobile Game;199;0;73;1776;1.000;0.732;0.845
SVM_Poly[3,2.0,0.5];Random[0.7000000000000001];Mobile Game;272;1;0;1775;0.996;1.000;0.998
SVM_Poly[3,2.0,0.5];Random[0.7000000000000001];Mobile Game;271;5;1;1771;0.982;0.996;0.989
SVM_Poly[3,2.0,0.5];Random[0.7000000000000001];Mobile Game;272;5;0;1771;0.982;1.000;0.991
SVM_Poly[3,2.0,0.5];Random[0.7000000000000001];Mobile Game;272;5;0;1771;0.982;1.000;0.991
SVM_Poly[3,2.0,0.5];Random[0.7000000000000001];Mobile Game;272;5;0;1771;0.982;1.000;0.991
RandomForest;Random[0.7000000000000001];Mobile Game;271;4;1;1772;0.985;0.996;0.991
RandomForest;Random[0.7000000000000001];Mobile Game;272;5;0;1771;0.982;1.000;0.991
RandomForest;Random[0.7000000000000001];Mobile Game;271;2;1;1774;0.993;0.996;0.994
RandomForest;Random[0.7000000000000001];Mobile Game;271;1;1;1775;0.996;0.996;0.996
RandomForest;Random[0.7000000000000001];Mobile Game;271;1;1;1775;0.996;0.996;0.996
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];Mobile Game;192;0;80;1776;1.000;0.706;0.828
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];Mobile Game;194;0;78;1776;1.000;0.713;0.833
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];Mobile Game;190;0;82;1776;1.000;0.699;0.823
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];Mobile Game;190;0;82;1776;1.000;0.699;0.823
SVM_Puk[1.0, 0.1];Random[0.7000000000000001];Mobile Game;193;0;79;1776;1.000;0.710;0.830
RandomCommittee;Random[0.7000000000000001];Mobile Game;272;5;0;1771;0.982;1.000;0.991
RandomCommittee;Random[0.7000000000000001];Mobile Game;272;3;0;1773;0.989;1.000;0.995
RandomCommittee;Random[0.7000000000000001];Mobile Game;271;2;1;1774;0.993;0.996;0.994
RandomCommittee;Random[0.7000000000000001];Mobile Game;272;1;0;1775;0.996;1.000;0.998
