CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.624;0.544;0.558;0.014;50;0.917;0.799;0.820;0.020;34
SVM_RBF[5.0];0.940;0.313;0.461;0.014;50;1.000;0.333;0.491;0.015;47
SVM_Poly[3,2.0,0.5];0.743;0.823;0.757;0.014;50;0.758;0.840;0.772;0.015;49
REPTree;0.531;0.528;0.522;0.014;50;0.830;0.825;0.816;0.021;32
RandomForest;0.908;0.642;0.716;0.014;50;0.966;0.682;0.761;0.015;47
RandomCommittee;0.834;0.691;0.739;0.014;50;0.906;0.751;0.803;0.016;46
SVM_Puk[1.0, 0.1];0.940;0.290;0.438;0.014;50;1.000;0.308;0.466;0.015;47
MultilayerPerceptron[a];0.784;0.634;0.690;0.014;50;0.891;0.720;0.784;0.016;44
J48;0.438;0.426;0.431;0.014;50;0.952;0.925;0.937;0.028;23


VALIDITY RATIO;(F)
min;0.000244
avg;0.014478
max;0.058838

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.30000000000000004];0.749;0.543;0.590;0.014;450;0.914;0.662;0.720;0.017;369

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
UPL;0.871;0.637;0.704;0.009;45;0.912;0.667;0.737;0.009;43
Loja Virtual;0.953;0.806;0.837;0.028;45;0.953;0.806;0.837;0.028;45
CCCMS;0.993;0.842;0.876;0.059;45;0.993;0.842;0.876;0.059;45
Bicis_Feature_Model;0.665;0.344;0.418;0.007;45;0.855;0.443;0.537;0.007;35
MiniRPG;0.730;0.475;0.530;0.002;45;0.913;0.593;0.662;0.002;36
Text Editor;0.570;0.296;0.355;0.003;45;0.755;0.392;0.470;0.003;34
aaaaaa;1.000;0.831;0.868;0.008;45;1.000;0.831;0.868;0.008;45
Phone sple;0.977;0.751;0.819;0.027;45;0.977;0.751;0.819;0.027;45
FM1;0.195;0.167;0.155;0.000;45;0.796;0.682;0.633;0.000;11
KIModel;0.537;0.284;0.340;0.002;45;0.806;0.426;0.510;0.002;30
