CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;1.000;0.978;0.987;0.039;59;1.000;0.978;0.987;0.039;59
SVM_RBF[5.0];1.000;1.000;1.000;0.039;59;1.000;1.000;1.000;0.039;59
HoeffdingTree;0.763;0.206;0.324;0.039;59;1.000;0.270;0.425;0.043;45
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.039;59;1.000;1.000;1.000;0.039;59
REPTree;0.931;0.919;0.925;0.039;59;0.999;0.986;0.992;0.041;55
RandomForest;1.000;1.000;1.000;0.039;59;1.000;1.000;1.000;0.039;59
StochasticGradientDescend;0.017;0.017;0.017;0.039;59;1.000;0.984;0.992;0.030;1
RandomCommittee;1.000;0.980;0.987;0.039;59;1.000;0.980;0.987;0.039;59
NaiveBayesUpdateable;0.881;0.226;0.356;0.039;59;1.000;0.256;0.404;0.042;52
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.039;59;1.000;1.000;1.000;0.039;59
MultilayerPerceptron[a];1.000;0.906;0.949;0.039;59;1.000;0.906;0.949;0.039;59
J48;0.932;0.919;0.926;0.039;59;1.000;0.986;0.993;0.041;55


VALIDITY RATIO;(F)
min;0.004883
avg;0.038624
max;0.045898

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.877;0.763;0.789;0.039;708;1.000;0.869;0.900;0.040;621

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
E-SHOP;0.583;0.583;0.583;0.008;12;1.000;1.000;1.000;0.008;7
mo;0.917;0.854;0.870;0.030;12;1.000;0.931;0.949;0.030;11
Disenio;0.583;0.483;0.521;0.005;36;1.000;0.829;0.893;0.005;21
Phone;0.832;0.766;0.781;0.046;36;0.999;0.919;0.937;0.046;30
VOD feature model;0.750;0.740;0.745;0.016;36;1.000;0.987;0.993;0.016;27
XOR NEW;0.917;0.786;0.816;0.043;540;1.000;0.857;0.890;0.043;495
anlisis II;0.833;0.744;0.751;0.028;36;1.000;0.893;0.901;0.028;30
