CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;1.000;0.977;0.986;0.038;56;1.000;0.977;0.986;0.038;56
SVM_RBF[5.0];1.000;1.000;1.000;0.038;56;1.000;1.000;1.000;0.038;56
HoeffdingTree;0.804;0.217;0.341;0.038;56;1.000;0.270;0.425;0.043;45
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.038;56;1.000;1.000;1.000;0.038;56
REPTree;0.929;0.916;0.922;0.038;56;1.000;0.986;0.993;0.041;52
RandomForest;1.000;1.000;1.000;0.038;56;1.000;1.000;1.000;0.038;56
StochasticGradientDescend;0.018;0.018;0.018;0.038;56;1.000;0.984;0.992;0.030;1
RandomCommittee;1.000;0.979;0.987;0.038;56;1.000;0.979;0.987;0.038;56
NaiveBayesUpdateable;0.875;0.224;0.353;0.038;56;1.000;0.256;0.404;0.042;49
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.038;56;1.000;1.000;1.000;0.038;56
MultilayerPerceptron[a];1.000;0.903;0.947;0.038;56;1.000;0.903;0.947;0.038;56
J48;0.929;0.916;0.922;0.038;56;1.000;0.986;0.993;0.041;52


VALIDITY RATIO;(F)
min;0.004883
avg;0.038234
max;0.043457

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.879;0.762;0.790;0.038;672;1.000;0.867;0.898;0.039;591

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
E-SHOP;0.583;0.583;0.583;0.008;12;1.000;1.000;1.000;0.008;7
mo;0.917;0.854;0.870;0.030;12;1.000;0.931;0.949;0.030;11
Disenio;0.583;0.483;0.521;0.005;36;1.000;0.829;0.893;0.005;21
VOD feature model;0.750;0.740;0.745;0.016;36;1.000;0.987;0.993;0.016;27
XOR NEW;0.917;0.786;0.816;0.043;540;1.000;0.857;0.890;0.043;495
anlisis II;0.833;0.744;0.751;0.028;36;1.000;0.893;0.901;0.028;30
