CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.941;1.000;0.969;0.019;1254;0.941;1.000;0.969;0.019;1254
SVM_RBF[5.0];1.000;1.000;1.000;0.019;1254;1.000;1.000;1.000;0.019;1254
HoeffdingTree;0.633;0.157;0.203;0.019;1254;0.633;0.157;0.203;0.019;1254
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.019;1254;1.000;1.000;1.000;0.019;1254
REPTree;0.882;0.766;0.815;0.019;1254;0.882;0.766;0.815;0.019;1254
RandomForest;1.000;1.000;1.000;0.019;1254;1.000;1.000;1.000;0.019;1254
StochasticGradientDescend;0.000;0.000;0.000;0.019;1254;0.000;0.000;0.000;0.000;0
RandomCommittee;1.000;1.000;1.000;0.019;1254;1.000;1.000;1.000;0.019;1254
NaiveBayesUpdateable;0.368;0.099;0.156;0.019;1254;1.000;0.270;0.425;0.043;462
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.019;1254;1.000;1.000;1.000;0.019;1254
MultilayerPerceptron[a];1.000;0.909;0.953;0.019;1254;1.000;0.909;0.953;0.019;1254
J48;0.368;0.364;0.366;0.019;1254;1.000;0.989;0.994;0.043;462


VALIDITY RATIO;(F)
min;0.005371
avg;0.019403
max;0.043457

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.766;0.691;0.705;0.019;15048;0.944;0.852;0.869;0.021;12210

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Sylvain Example;0.678;0.636;0.641;0.005;9504;0.904;0.848;0.854;0.005;7128
XOR NEW;0.917;0.786;0.816;0.043;5544;1.000;0.857;0.890;0.043;5082
