CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.583;0.451;0.477;0.002;12;1.000;0.773;0.818;0.002;7
Telecommunication_System;0.583;0.447;0.486;0.005;12;1.000;0.767;0.833;0.005;7
Movil;0.833;0.695;0.736;0.007;12;1.000;0.834;0.884;0.007;10
ZMUConcernExample;0.833;0.741;0.776;0.004;12;1.000;0.889;0.931;0.004;10
Feature Tree Example;0.750;0.750;0.750;0.008;12;1.000;1.000;1.000;0.008;9
jjjjj;0.750;0.657;0.685;0.018;12;1.000;0.877;0.913;0.018;9
Mobile Phone UPT;0.750;0.594;0.645;0.015;12;1.000;0.793;0.861;0.015;9
Test1;0.500;0.500;0.500;0.008;12;1.000;1.000;1.000;0.008;6
acarlos_trab2_mobile;0.750;0.583;0.634;0.015;12;1.000;0.778;0.845;0.015;9
Telefonia Celular;0.750;0.664;0.694;0.036;12;1.000;0.886;0.925;0.036;9
Mobile-Phone;0.750;0.594;0.641;0.015;12;1.000;0.793;0.855;0.015;9
