CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.926;0.334;0.422;0.004;428;0.926;0.334;0.422;0.004;428
SVM_RBF[5.0];1.000;1.000;1.000;0.004;428;1.000;1.000;1.000;0.004;428
HoeffdingTree;0.233;0.117;0.109;0.004;428;0.315;0.159;0.147;0.005;316
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.004;428;1.000;1.000;1.000;0.004;428
REPTree;0.922;0.749;0.803;0.004;428;0.922;0.749;0.803;0.004;428
RandomForest;1.000;1.000;1.000;0.004;428;1.000;1.000;1.000;0.004;428
StochasticGradientDescend;0.017;0.009;0.011;0.004;428;0.921;0.473;0.603;0.038;8
RandomCommittee;1.000;0.518;0.659;0.004;428;1.000;0.518;0.659;0.004;428
NaiveBayesUpdateable;0.016;0.003;0.005;0.004;428;1.000;0.195;0.324;0.040;7
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.004;428;1.000;1.000;1.000;0.004;428
MultilayerPerceptron[a];1.000;0.827;0.890;0.004;428;1.000;0.827;0.890;0.004;428
J48;0.145;0.135;0.140;0.004;428;0.984;0.915;0.948;0.009;63


VALIDITY RATIO;(F)
min;0.001953
avg;0.004482
max;0.049072

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.688;0.558;0.587;0.004;5136;0.926;0.750;0.789;0.005;3818

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
27-5-207 test;0.750;0.616;0.638;0.021;12;1.000;0.822;0.850;0.021;9
WB2;1.000;0.814;0.861;0.049;12;1.000;0.814;0.861;0.049;12
Implementacion;0.667;0.500;0.554;0.004;672;0.955;0.716;0.794;0.004;469
CFDP Library;0.991;0.843;0.880;0.039;72;0.991;0.843;0.880;0.039;72
Pruebas;0.667;0.500;0.556;0.002;672;1.000;0.750;0.833;0.002;448
Cell-Phone-SPL-2014-Mined;0.676;0.539;0.560;0.004;3024;0.902;0.719;0.747;0.004;2268
FM with optional XOR;0.747;0.720;0.732;0.005;672;0.930;0.896;0.911;0.005;540
