CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.875;0.988;0.927;0.005;167;0.885;1.000;0.939;0.005;165
SVM_RBF[5.0];1.000;1.000;1.000;0.005;167;1.000;1.000;1.000;0.005;167
HoeffdingTree;0.271;0.090;0.049;0.005;167;0.275;0.091;0.049;0.005;165
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.005;167;1.000;1.000;1.000;0.005;167
REPTree;0.774;0.632;0.693;0.005;167;0.774;0.632;0.693;0.005;167
RandomForest;1.000;1.000;1.000;0.005;167;1.000;1.000;1.000;0.005;167
StochasticGradientDescend;0.000;0.000;0.000;0.005;167;0.000;0.000;0.000;0.000;0
RandomCommittee;0.994;0.990;0.990;0.005;167;1.000;0.995;0.996;0.005;166
NaiveBayesUpdateable;0.000;0.000;0.000;0.005;167;0.000;0.000;0.000;0.000;0
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.005;167;1.000;1.000;1.000;0.005;167
MultilayerPerceptron[a];1.000;0.909;0.953;0.005;167;1.000;0.909;0.953;0.005;167
J48;0.000;0.000;0.000;0.005;167;0.000;0.000;0.000;0.000;0


VALIDITY RATIO;(F)
min;0.003906
avg;0.005377
max;0.007813

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.660;0.634;0.634;0.005;2004;0.882;0.848;0.849;0.005;1498

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Sylvain Example;0.661;0.636;0.636;0.005;1980;0.881;0.848;0.848;0.005;1485
Telefono;0.583;0.458;0.490;0.008;12;1.000;0.786;0.840;0.008;7
Modelo;0.500;0.438;0.450;0.004;12;1.000;0.875;0.900;0.004;6
