CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;1.000;1.000;1.000;0.046;3;1.000;1.000;1.000;0.046;3
SVM_RBF[5.0];1.000;1.000;1.000;0.046;3;1.000;1.000;1.000;0.046;3
HoeffdingTree;0.000;0.000;0.000;0.046;3;0.000;0.000;0.000;0.000;0
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.046;3;1.000;1.000;1.000;0.046;3
REPTree;0.986;0.979;0.982;0.046;3;0.986;0.979;0.982;0.046;3
RandomForest;1.000;1.000;1.000;0.046;3;1.000;1.000;1.000;0.046;3
StochasticGradientDescend;0.000;0.000;0.000;0.046;3;0.000;0.000;0.000;0.000;0
RandomCommittee;1.000;1.000;1.000;0.046;3;1.000;1.000;1.000;0.046;3
NaiveBayesUpdateable;1.000;0.255;0.407;0.046;3;1.000;0.255;0.407;0.046;3
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.046;3;1.000;1.000;1.000;0.046;3
MultilayerPerceptron[a];1.000;0.979;0.989;0.046;3;1.000;0.979;0.989;0.046;3
J48;1.000;0.979;0.989;0.046;3;1.000;0.979;0.989;0.046;3


VALIDITY RATIO;(F)
min;0.045898
avg;0.045898
max;0.045898

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.832;0.766;0.781;0.046;36;0.999;0.919;0.937;0.046;30

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Phone;0.832;0.766;0.781;0.046;36;0.999;0.919;0.937;0.046;30
