CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.928;0.992;0.957;0.021;291;0.935;0.999;0.964;0.021;289
SVM_RBF[5.0];1.000;1.000;1.000;0.021;291;1.000;1.000;1.000;0.021;291
HoeffdingTree;0.568;0.163;0.203;0.021;291;0.580;0.166;0.207;0.021;285
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.021;291;1.000;1.000;1.000;0.021;291
REPTree;0.867;0.781;0.818;0.021;291;0.870;0.783;0.821;0.021;290
RandomForest;1.000;1.000;1.000;0.021;291;1.000;1.000;1.000;0.021;291
StochasticGradientDescend;0.000;0.000;0.000;0.021;291;0.000;0.000;0.000;0.000;0
RandomCommittee;0.997;0.993;0.994;0.021;291;1.000;0.996;0.997;0.021;290
NaiveBayesUpdateable;0.419;0.112;0.177;0.021;291;1.000;0.268;0.422;0.043;122
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.021;291;1.000;1.000;1.000;0.021;291
MultilayerPerceptron[a];1.000;0.909;0.952;0.021;291;1.000;0.909;0.952;0.021;291
J48;0.423;0.418;0.420;0.021;291;1.000;0.988;0.994;0.043;123


VALIDITY RATIO;(F)
min;0.003906
avg;0.021333
max;0.045898

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.767;0.697;0.710;0.021;3492;0.938;0.853;0.869;0.023;2854

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Sylvain Example;0.661;0.636;0.636;0.005;1980;0.881;0.848;0.848;0.005;1485
Disenio;0.583;0.483;0.521;0.005;12;1.000;0.829;0.893;0.005;7
Telefono;0.583;0.458;0.490;0.008;12;1.000;0.786;0.840;0.008;7
Modelo;0.500;0.438;0.450;0.004;12;1.000;0.875;0.900;0.004;6
Phone;0.833;0.766;0.781;0.046;12;1.000;0.919;0.937;0.046;10
VOD feature model;0.750;0.740;0.745;0.016;12;1.000;0.987;0.993;0.016;9
XOR NEW;0.917;0.786;0.816;0.043;1440;1.000;0.857;0.890;0.043;1320
anlisis II;0.833;0.744;0.751;0.028;12;1.000;0.893;0.901;0.028;10
