CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.937;0.882;0.896;0.008;3162;0.937;0.882;0.896;0.008;3162
SVM_RBF[5.0];1.000;1.000;1.000;0.008;3162;1.000;1.000;1.000;0.008;3162
HoeffdingTree;0.115;0.135;0.112;0.008;3162;0.207;0.244;0.203;0.012;1749
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.008;3162;1.000;1.000;1.000;0.008;3162
REPTree;0.593;0.384;0.454;0.008;3162;1.000;0.647;0.766;0.012;1875
RandomForest;1.000;1.000;1.000;0.008;3162;1.000;1.000;1.000;0.008;3162
StochasticGradientDescend;0.000;0.000;0.000;0.008;3162;0.000;0.000;0.000;0.000;0
RandomCommittee;1.000;0.992;0.996;0.008;3162;1.000;0.992;0.996;0.008;3162
NaiveBayesUpdateable;0.146;0.016;0.029;0.008;3162;1.000;0.110;0.198;0.036;462
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.008;3162;1.000;1.000;1.000;0.008;3162
MultilayerPerceptron[a];1.000;0.897;0.945;0.008;3162;1.000;0.897;0.945;0.008;3162
J48;0.186;0.167;0.175;0.008;3162;1.000;0.900;0.939;0.032;588


VALIDITY RATIO;(F)
min;0.002930
avg;0.008391
max;0.035645

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.665;0.623;0.634;0.008;37944;0.941;0.881;0.897;0.010;26808

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Sylvain Example;0.583;0.556;0.568;0.003;15444;1.000;0.952;0.973;0.003;9009
Xor Example;0.750;0.650;0.690;0.020;1512;1.000;0.867;0.920;0.020;1134
Xor Example 2;0.885;0.796;0.808;0.036;5544;0.965;0.869;0.882;0.036;5082
Final model;0.659;0.625;0.632;0.003;15444;0.879;0.833;0.842;0.003;11583
