CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;1.000;1.000;1.000;0.039;4;1.000;1.000;1.000;0.039;4
SVM_RBF[5.0];1.000;1.000;1.000;0.039;4;1.000;1.000;1.000;0.039;4
HoeffdingTree;0.250;0.050;0.083;0.039;4;1.000;0.200;0.333;0.020;1
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.039;4;1.000;1.000;1.000;0.039;4
REPTree;0.979;0.984;0.982;0.039;4;0.979;0.984;0.982;0.039;4
RandomForest;1.000;1.000;1.000;0.039;4;1.000;1.000;1.000;0.039;4
StochasticGradientDescend;0.000;0.000;0.000;0.039;4;0.000;0.000;0.000;0.000;0
RandomCommittee;1.000;1.000;1.000;0.039;4;1.000;1.000;1.000;0.039;4
NaiveBayesUpdateable;1.000;0.241;0.388;0.039;4;1.000;0.241;0.388;0.039;4
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.039;4;1.000;1.000;1.000;0.039;4
MultilayerPerceptron[a];1.000;0.984;0.992;0.039;4;1.000;0.984;0.992;0.039;4
J48;1.000;0.984;0.992;0.039;4;1.000;0.984;0.992;0.039;4


VALIDITY RATIO;(F)
min;0.019531
avg;0.039307
max;0.045898

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.852;0.770;0.786;0.039;48;0.998;0.902;0.921;0.039;41

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
rtrt;0.917;0.783;0.806;0.020;12;1.000;0.855;0.879;0.020;11
Phone;0.831;0.766;0.780;0.046;36;0.997;0.919;0.936;0.046;30
