CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.907;1.000;0.950;0.005;792;0.907;1.000;0.950;0.005;792
SVM_RBF[5.0];1.000;1.000;1.000;0.005;792;1.000;1.000;1.000;0.005;792
HoeffdingTree;0.418;0.091;0.073;0.005;792;0.418;0.091;0.073;0.005;792
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.005;792;1.000;1.000;1.000;0.005;792
REPTree;0.812;0.636;0.711;0.005;792;0.812;0.636;0.711;0.005;792
RandomForest;1.000;1.000;1.000;0.005;792;1.000;1.000;1.000;0.005;792
StochasticGradientDescend;0.000;0.000;0.000;0.005;792;0.000;0.000;0.000;0.000;0
RandomCommittee;1.000;1.000;1.000;0.005;792;1.000;1.000;1.000;0.005;792
NaiveBayesUpdateable;0.000;0.000;0.000;0.005;792;0.000;0.000;0.000;0.000;0
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.005;792;1.000;1.000;1.000;0.005;792
MultilayerPerceptron[a];1.000;0.909;0.952;0.005;792;1.000;0.909;0.952;0.005;792
J48;0.000;0.000;0.000;0.005;792;0.000;0.000;0.000;0.000;0


VALIDITY RATIO;(F)
min;0.005371
avg;0.005371
max;0.005371

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.678;0.636;0.641;0.005;9504;0.904;0.848;0.854;0.005;7128

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Sylvain Example;0.678;0.636;0.641;0.005;9504;0.904;0.848;0.854;0.005;7128
