CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.938;0.915;0.916;0.012;4416;0.938;0.915;0.916;0.012;4416
SVM_RBF[5.0];1.000;1.000;1.000;0.012;4416;1.000;1.000;1.000;0.012;4416
HoeffdingTree;0.262;0.141;0.138;0.012;4416;0.385;0.208;0.203;0.015;3003
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.012;4416;1.000;1.000;1.000;0.012;4416
REPTree;0.675;0.492;0.557;0.012;4416;0.953;0.695;0.786;0.015;3129
RandomForest;1.000;1.000;1.000;0.012;4416;1.000;1.000;1.000;0.012;4416
StochasticGradientDescend;0.000;0.000;0.000;0.012;4416;0.000;0.000;0.000;0.000;0
RandomCommittee;1.000;0.994;0.997;0.012;4416;1.000;0.994;0.997;0.012;4416
NaiveBayesUpdateable;0.209;0.040;0.065;0.012;4416;1.000;0.190;0.311;0.040;924
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.012;4416;1.000;1.000;1.000;0.012;4416
MultilayerPerceptron[a];1.000;0.901;0.947;0.012;4416;1.000;0.901;0.947;0.012;4416
J48;0.238;0.223;0.229;0.012;4416;1.000;0.939;0.963;0.037;1050


VALIDITY RATIO;(F)
min;0.002930
avg;0.011518
max;0.043457

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.694;0.642;0.654;0.012;52992;0.942;0.872;0.888;0.013;39018

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Sylvain Example;0.619;0.586;0.596;0.004;24948;0.958;0.906;0.921;0.004;16137
Xor Example;0.750;0.650;0.690;0.020;1512;1.000;0.867;0.920;0.020;1134
Xor Example 2;0.885;0.796;0.808;0.036;5544;0.965;0.869;0.882;0.036;5082
Final model;0.659;0.625;0.632;0.003;15444;0.879;0.833;0.842;0.003;11583
XOR NEW;0.917;0.786;0.816;0.043;5544;1.000;0.857;0.890;0.043;5082
