CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.200;0.200;0.200;0.001;10;1.000;1.000;1.000;0.000;2
HoeffdingTree;0.000;0.039;0.000;0.001;10;0.000;0.078;0.000;0.001;5
SVM_Poly[3,2.0,0.5];0.476;0.404;0.428;0.001;10;0.476;0.404;0.428;0.001;10
REPTree;0.246;0.217;0.224;0.001;10;0.614;0.542;0.560;0.001;4
RandomForest;0.809;0.028;0.052;0.001;10;0.899;0.031;0.058;0.001;9
StochasticGradientDescend;0.000;0.000;0.000;0.001;10;0.000;0.000;0.000;0.000;0
RandomCommittee;0.517;0.188;0.249;0.001;10;0.517;0.188;0.249;0.001;10
NaiveBayesUpdateable;0.293;0.027;0.048;0.001;10;0.488;0.045;0.081;0.001;6
J48;0.000;0.000;0.000;0.001;10;0.000;0.000;0.000;0.000;0


VALIDITY RATIO;(F)
min;0.000058
avg;0.000805
max;0.002357

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.005];0.282;0.122;0.133;0.001;90;0.552;0.240;0.261;0.001;46

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Scheduler;0.146;0.028;0.036;0.000;18;0.526;0.102;0.129;0.000;5
dfffffffffff;0.173;0.032;0.046;0.001;18;0.346;0.064;0.091;0.001;9
Small Graph Product Line;0.256;0.072;0.088;0.002;18;0.512;0.145;0.176;0.002;9
Mobile Phone;0.171;0.055;0.039;0.000;18;0.342;0.110;0.077;0.000;9
Software-Product;0.666;0.425;0.459;0.000;18;0.856;0.546;0.590;0.000;14
