CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.340;0.333;0.336;0.001;10;0.850;0.834;0.840;0.001;4
HoeffdingTree;0.041;0.143;0.051;0.001;10;0.058;0.204;0.072;0.001;7
SVM_Poly[3,2.0,0.5];0.480;0.412;0.442;0.001;10;0.600;0.515;0.552;0.001;8
REPTree;0.323;0.265;0.287;0.001;10;0.647;0.530;0.574;0.001;5
RandomForest;0.772;0.109;0.168;0.001;10;0.965;0.137;0.210;0.001;8
StochasticGradientDescend;0.000;0.000;0.000;0.001;10;0.000;0.000;0.000;0.000;0
RandomCommittee;0.601;0.237;0.327;0.001;10;0.668;0.263;0.363;0.001;9
NaiveBayesUpdateable;0.104;0.001;0.001;0.001;10;0.173;0.001;0.002;0.001;6
J48;0.345;0.315;0.329;0.001;10;0.862;0.788;0.822;0.001;4


VALIDITY RATIO;(F)
min;0.000003
avg;0.000540
max;0.001259

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.01];0.334;0.202;0.216;0.001;90;0.589;0.356;0.380;0.001;51

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Mobile Applications Contents;0.633;0.520;0.552;0.001;18;0.760;0.624;0.662;0.001;15
ISA11/12_pgr;0.187;0.047;0.045;0.000;18;0.305;0.077;0.074;0.000;11
Fabrica de software;0.016;0.009;0.011;0.000;18;0.286;0.154;0.200;0.000;1
Jogo de Engenharia de Software;0.598;0.340;0.388;0.001;18;0.673;0.382;0.436;0.001;16
SoftwareClassification;0.236;0.093;0.082;0.000;18;0.530;0.209;0.184;0.000;8
