CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_Poly[3,2.0,0.5];Random[0.01];Insurance Policy;9378;329;606;33544119;0.966;0.939;0.953
SVM_Poly[3,2.0,0.5];Random[0.01];Insurance Policy;9232;1117;752;33543331;0.892;0.925;0.908
RandomForest;Random[0.01];Insurance Policy;1178;2;8806;33544446;0.998;0.118;0.211
RandomForest;Random[0.01];Insurance Policy;767;7;9217;33544441;0.991;0.077;0.143
RandomCommittee;Random[0.01];Insurance Policy;4228;1003;5756;33543445;0.808;0.423;0.556
RandomCommittee;Random[0.01];Insurance Policy;3861;547;6123;33543901;0.876;0.387;0.537
REPTree;Random[0.01];Insurance Policy;6272;3328;3712;33541120;0.653;0.628;0.641
REPTree;Random[0.01];Insurance Policy;8832;6528;1152;33537920;0.575;0.885;0.697
LogisticModelTree;Random[0.01];Insurance Policy;6912;2304;3072;33542144;0.750;0.692;0.720
LogisticModelTree;Random[0.01];Insurance Policy;6912;1792;3072;33542656;0.794;0.692;0.740
J48;Random[0.01];Insurance Policy;6848;3264;3136;33541184;0.677;0.686;0.682
J48;Random[0.01];Insurance Policy;8704;1408;1280;33543040;0.861;0.872;0.866
NaiveBayesUpdateable;Random[0.01];Insurance Policy;75;428;9909;33544020;0.149;0.008;0.014
NaiveBayesUpdateable;Random[0.01];Insurance Policy;15;245;9969;33544203;0.058;0.002;0.003
HoeffdingTree;Random[0.01];Insurance Policy;1785;1694515;8199;31849933;0.001;0.179;0.002
HoeffdingTree;Random[0.01];Insurance Policy;272;1048304;9712;32496144;0.000;0.027;0.001
StochasticGradientDescend;Random[0.01];Insurance Policy;0;0;9984;33544448;NaN;0.000;NaN
StochasticGradientDescend;Random[0.01];Insurance Policy;0;0;9984;33544448;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.01];Context Feature Model;152777;528;855;33400272;0.997;0.994;0.995
SVM_Poly[3,2.0,0.5];Random[0.01];Context Feature Model;152889;592;743;33400208;0.996;0.995;0.996
