CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LWL;0.300;0.216;0.228;0.015;10;1.000;0.720;0.759;0.040;3
IBk;1.000;1.000;1.000;0.015;10;1.000;1.000;1.000;0.015;10
HoeffdingTree;0.111;0.244;0.120;0.015;10;0.159;0.349;0.172;0.019;7
KStar;0.300;0.216;0.228;0.015;10;1.000;0.720;0.759;0.040;3
StochasticGradientDescend;0.027;0.200;0.046;0.015;10;0.090;0.666;0.152;0.040;3
NaiveBayesUpdateable;0.200;0.183;0.191;0.015;10;1.000;0.917;0.955;0.055;2


VALIDITY RATIO;(F)
min;0.000153
avg;0.014822
max;0.093811

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.323;0.343;0.302;0.015;60;0.692;0.736;0.647;0.027;28

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
iNavBasic;0.167;0.167;0.167;0.000;6;1.000;1.000;1.000;0.000;1
CTOS MODEL;0.167;0.167;0.167;0.001;6;0.500;0.500;0.500;0.001;2
Tata Cars;0.167;0.180;0.167;0.003;6;0.501;0.540;0.502;0.003;2
Veículo;0.167;0.167;0.167;0.010;6;1.000;1.000;1.000;0.010;1
MiniTV;0.692;0.970;0.699;0.015;6;0.692;0.970;0.699;0.015;6
Dummy Car;0.167;0.167;0.167;0.002;6;0.500;0.500;0.500;0.002;2
UML-IDE-TOOL;0.869;0.999;0.892;0.094;6;0.869;0.999;0.892;0.094;6
Eshop-ufrj;0.501;0.283;0.263;0.012;6;0.602;0.339;0.316;0.012;5
Homepage based on wiki;0.167;0.167;0.167;0.004;6;0.500;0.500;0.500;0.004;2
Adams Car;0.167;0.167;0.167;0.007;6;1.000;1.000;1.000;0.007;1
