CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
MultilayerPerceptron;0.952;0.886;0.914;0.002;21;1.000;0.931;0.960;0.003;20
LogisticModelTree;0.752;0.551;0.591;0.002;21;0.987;0.724;0.775;0.003;16
SVM_Poly[3,2.0,0.5];1.000;0.983;0.990;0.002;21;1.000;0.983;0.990;0.002;21
REPTree;0.902;0.829;0.850;0.002;21;0.947;0.871;0.892;0.003;20
RandomForest;0.952;0.952;0.952;0.002;21;1.000;1.000;1.000;0.003;20
RandomCommittee;0.873;0.709;0.718;0.002;21;0.965;0.783;0.794;0.003;19
J48;0.665;0.490;0.531;0.002;21;0.997;0.735;0.797;0.003;14


VALIDITY RATIO;(F)
min;0.000003
avg;0.002452
max;0.015625

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.871;0.772;0.792;0.002;147;0.985;0.872;0.896;0.003;130

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Gsist;0.607;0.706;0.643;0.001;7;0.849;0.988;0.900;0.001;5
Disciplina;0.701;0.559;0.604;0.000;7;0.981;0.782;0.846;0.000;5
Editor de imagem;1.000;0.990;0.995;0.002;7;1.000;0.990;0.995;0.002;7
SIGA-lctf-fta;1.000;0.999;0.999;0.002;7;1.000;0.999;0.999;0.002;7
Metadata;1.000;0.998;0.999;0.016;7;1.000;0.998;0.999;0.016;7
Test Collaboration System;0.932;0.805;0.837;0.014;7;0.932;0.805;0.837;0.014;7
SIXL;0.982;0.672;0.725;0.005;7;0.982;0.672;0.725;0.005;7
Pruebas II;1.000;0.890;0.935;0.000;7;1.000;0.890;0.935;0.000;7
Requisitos II;1.000;0.696;0.799;0.000;7;1.000;0.696;0.799;0.000;7
dinner;0.980;0.594;0.660;0.001;7;0.980;0.594;0.660;0.001;7
MobilePhone;0.979;0.891;0.925;0.003;7;0.979;0.891;0.925;0.003;7
Respaldo de base de datos (Poda);0.143;0.095;0.114;0.000;7;1.000;0.667;0.800;0.000;1
ISPW-6;0.857;0.543;0.571;0.000;7;1.000;0.633;0.666;0.000;6
historioa clinica;1.000;0.988;0.994;0.000;7;1.000;0.988;0.994;0.000;7
Simaldores de Engenharia de Software;0.695;0.504;0.525;0.001;7;0.973;0.706;0.735;0.001;5
Game of war cards;1.000;0.990;0.995;0.000;7;1.000;0.990;0.995;0.000;7
Connecterra design;1.000;1.000;1.000;0.004;7;1.000;1.000;1.000;0.004;7
Dynamic Software Product Lines for Service-Based Systems;0.857;0.825;0.840;0.000;7;1.000;0.963;0.980;0.000;6
Lampiro;0.558;0.461;0.480;0.002;7;0.977;0.807;0.841;0.002;4
depresija1;0.998;0.997;0.997;0.000;7;0.998;0.997;0.997;0.000;7
Card Product;1.000;0.999;0.999;0.001;7;1.000;0.999;0.999;0.001;7
