CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_RBF[5.0];Random[0.9];SAL;50;0;2;4044;1.000;0.962;0.980
SVM_Poly[3,2.0,0.5];Random[0.9];SAL;50;1;2;4043;0.980;0.962;0.971
RandomForest;Random[0.9];SAL;44;0;8;4044;1.000;0.846;0.917
SVM_Puk[1.0, 0.1];Random[0.9];SAL;50;0;2;4044;1.000;0.962;0.980
RandomCommittee;Random[0.9];SAL;52;0;0;4044;1.000;1.000;1.000
REPTree;Random[0.9];SAL;24;16;28;4028;0.600;0.462;0.522
LogisticModelTree;Random[0.9];SAL;32;32;20;4012;0.500;0.615;0.552
MultilayerPerceptron;Random[0.9];SAL;48;0;4;4044;1.000;0.923;0.960
J48;Random[0.9];SAL;48;16;4;4028;0.750;0.923;0.828
SVM_RBF[5.0];Random[0.9];Mobile Game;243;0;29;1776;1.000;0.893;0.944
SVM_Poly[3,2.0,0.5];Random[0.9];Mobile Game;272;0;0;1776;1.000;1.000;1.000
RandomForest;Random[0.9];Mobile Game;272;0;0;1776;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Random[0.9];Mobile Game;245;0;27;1776;1.000;0.901;0.948
RandomCommittee;Random[0.9];Mobile Game;271;1;1;1775;0.996;0.996;0.996
REPTree;Random[0.9];Mobile Game;270;6;2;1770;0.978;0.993;0.985
LogisticModelTree;Random[0.9];Mobile Game;271;0;1;1776;1.000;0.996;0.998
MultilayerPerceptron;Random[0.9];Mobile Game;270;0;2;1776;1.000;0.993;0.996
J48;Random[0.9];Mobile Game;270;10;2;1766;0.964;0.993;0.978
SVM_RBF[5.0];Random[0.9];E-portal;30;0;4;4062;1.000;0.882;0.938
SVM_Poly[3,2.0,0.5];Random[0.9];E-portal;34;1;0;4061;0.971;1.000;0.986
RandomForest;Random[0.9];E-portal;33;0;1;4062;1.000;0.971;0.985
