CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_Poly[3,2.0,0.5];Combinatorial[0];Phone sple;224;0;0;7968;1.000;1.000;1.000
RandomForest;Combinatorial[0];Phone sple;224;0;0;7968;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];Phone sple;224;0;0;7968;1.000;1.000;1.000
REPTree;Combinatorial[0];Phone sple;224;0;0;7968;1.000;1.000;1.000
LogisticModelTree;Combinatorial[0];Phone sple;224;0;0;7968;1.000;1.000;1.000
MultilayerPerceptron;Combinatorial[0];Phone sple;144;0;80;7968;1.000;0.643;0.783
J48;Combinatorial[0];Phone sple;216;0;8;7968;1.000;0.964;0.982
SVM_Poly[3,2.0,0.5];Combinatorial[0];KIModel;13;0;0;8179;1.000;1.000;1.000
RandomForest;Combinatorial[0];KIModel;13;0;0;8179;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];KIModel;13;0;0;8179;1.000;1.000;1.000
REPTree;Combinatorial[0];KIModel;0;0;13;8179;NaN;0.000;NaN
LogisticModelTree;Combinatorial[0];KIModel;13;0;0;8179;1.000;1.000;1.000
MultilayerPerceptron;Combinatorial[0];KIModel;12;0;1;8179;1.000;0.923;0.960
J48;Combinatorial[0];KIModel;0;0;13;8179;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Combinatorial[0];Text Editor;24;0;0;8168;1.000;1.000;1.000
RandomForest;Combinatorial[0];Text Editor;24;0;0;8168;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];Text Editor;24;0;0;8168;1.000;1.000;1.000
REPTree;Combinatorial[0];Text Editor;16;0;8;8168;1.000;0.667;0.800
LogisticModelTree;Combinatorial[0];Text Editor;24;8;0;8160;0.750;1.000;0.857
MultilayerPerceptron;Combinatorial[0];Text Editor;22;0;2;8168;1.000;0.917;0.957
J48;Combinatorial[0];Text Editor;0;0;24;8168;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Combinatorial[0];CCCMS;482;0;0;7710;1.000;1.000;1.000
RandomForest;Combinatorial[0];CCCMS;482;0;0;7710;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];CCCMS;482;0;0;7710;1.000;1.000;1.000
REPTree;Combinatorial[0];CCCMS;480;0;2;7710;1.000;0.996;0.998
LogisticModelTree;Combinatorial[0];CCCMS;480;0;2;7710;1.000;0.996;0.998
MultilayerPerceptron;Combinatorial[0];CCCMS;480;0;2;7710;1.000;0.996;0.998
J48;Combinatorial[0];CCCMS;480;0;2;7710;1.000;0.996;0.998
SVM_Poly[3,2.0,0.5];Combinatorial[0];FM1;2;0;0;8190;1.000;1.000;1.000
RandomForest;Combinatorial[0];FM1;0;0;2;8190;NaN;0.000;NaN
RandomCommittee;Combinatorial[0];FM1;0;0;2;8190;NaN;0.000;NaN
REPTree;Combinatorial[0];FM1;0;0;2;8190;NaN;0.000;NaN
LogisticModelTree;Combinatorial[0];FM1;0;0;2;8190;NaN;0.000;NaN
MultilayerPerceptron;Combinatorial[0];FM1;0;0;2;8190;NaN;0.000;NaN
J48;Combinatorial[0];FM1;0;0;2;8190;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Combinatorial[0];UPL;76;0;0;8116;1.000;1.000;1.000
RandomForest;Combinatorial[0];UPL;76;0;0;8116;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];UPL;76;0;0;8116;1.000;1.000;1.000
REPTree;Combinatorial[0];UPL;64;0;12;8116;1.000;0.842;0.914
LogisticModelTree;Combinatorial[0];UPL;76;0;0;8116;1.000;1.000;1.000
MultilayerPerceptron;Combinatorial[0];UPL;56;0;20;8116;1.000;0.737;0.848
J48;Combinatorial[0];UPL;72;0;4;8116;1.000;0.947;0.973
SVM_Poly[3,2.0,0.5];Combinatorial[0];Loja Virtual;228;0;0;7964;1.000;1.000;1.000
RandomForest;Combinatorial[0];Loja Virtual;228;0;0;7964;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];Loja Virtual;228;0;0;7964;1.000;1.000;1.000
REPTree;Combinatorial[0];Loja Virtual;228;4;0;7960;0.983;1.000;0.991
LogisticModelTree;Combinatorial[0];Loja Virtual;228;0;0;7964;1.000;1.000;1.000
MultilayerPerceptron;Combinatorial[0];Loja Virtual;224;0;4;7964;1.000;0.982;0.991
J48;Combinatorial[0];Loja Virtual;224;0;4;7964;1.000;0.982;0.991
SVM_Poly[3,2.0,0.5];Combinatorial[0];MiniRPG;17;0;0;8175;1.000;1.000;1.000
RandomForest;Combinatorial[0];MiniRPG;17;0;0;8175;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];MiniRPG;17;0;0;8175;1.000;1.000;1.000
REPTree;Combinatorial[0];MiniRPG;16;0;1;8175;1.000;0.941;0.970
LogisticModelTree;Combinatorial[0];MiniRPG;17;0;0;8175;1.000;1.000;1.000
MultilayerPerceptron;Combinatorial[0];MiniRPG;16;0;1;8175;1.000;0.941;0.970
J48;Combinatorial[0];MiniRPG;16;0;1;8175;1.000;0.941;0.970
SVM_Poly[3,2.0,0.5];Combinatorial[0];Bicis_Feature_Model;56;0;0;8136;1.000;1.000;1.000
RandomForest;Combinatorial[0];Bicis_Feature_Model;56;0;0;8136;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];Bicis_Feature_Model;8;0;48;8136;1.000;0.143;0.250
REPTree;Combinatorial[0];Bicis_Feature_Model;32;16;24;8120;0.667;0.571;0.615
LogisticModelTree;Combinatorial[0];Bicis_Feature_Model;0;0;56;8136;NaN;0.000;NaN
MultilayerPerceptron;Combinatorial[0];Bicis_Feature_Model;48;0;8;8136;1.000;0.857;0.923
J48;Combinatorial[0];Bicis_Feature_Model;0;0;56;8136;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Combinatorial[0];aaaaaa;64;0;0;8128;1.000;1.000;1.000
RandomForest;Combinatorial[0];aaaaaa;64;0;0;8128;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];aaaaaa;64;0;0;8128;1.000;1.000;1.000
REPTree;Combinatorial[0];aaaaaa;64;0;0;8128;1.000;1.000;1.000
LogisticModelTree;Combinatorial[0];aaaaaa;64;0;0;8128;1.000;1.000;1.000
MultilayerPerceptron;Combinatorial[0];aaaaaa;64;0;0;8128;1.000;1.000;1.000
J48;Combinatorial[0];aaaaaa;64;0;0;8128;1.000;1.000;1.000
