Constraints;Count;J48_min;J48_Q1;J48_Q2;J48_Q3;J48_max;RandomForest_min;RandomForest_Q1;RandomForest_Q2;RandomForest_Q3;RandomForest_max;SVM_Poly[3,2.0,0.5]_min;SVM_Poly[3,2.0,0.5]_Q1;SVM_Poly[3,2.0,0.5]_Q2;SVM_Poly[3,2.0,0.5]_Q3;SVM_Poly[3,2.0,0.5]_max;MultilayerPerceptron_min;MultilayerPerceptron_Q1;MultilayerPerceptron_Q2;MultilayerPerceptron_Q3;MultilayerPerceptron_max;LogisticModelTree_min;LogisticModelTree_Q1;LogisticModelTree_Q2;LogisticModelTree_Q3;LogisticModelTree_max;RandomCommittee_min;RandomCommittee_Q1;RandomCommittee_Q2;RandomCommittee_Q3;RandomCommittee_max;REPTree_min;REPTree_Q1;REPTree_Q2;REPTree_Q3;REPTree_max
0;17;0.676;0.897;NaN;NaN;NaN;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;0.762;0.829;0.923;0.991;1.000;0.040;0.734;0.996;NaN;NaN;0.040;0.868;1.000;1.000;1.000;0.267;0.702;0.978;NaN;NaN
1;6;0.933;0.982;NaN;NaN;NaN;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;0.952;0.952;0.989;1.000;1.000;0.933;0.995;1.000;1.000;NaN;0.667;1.000;1.000;1.000;1.000;0.833;0.842;0.958;0.995;NaN
2;2;0.992;0.992;NaN;NaN;NaN;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;0.992;0.992;0.996;1.000;1.000;0.889;0.889;0.944;1.000;1.000;0.889;0.889;0.944;1.000;1.000;0.992;0.992;NaN;NaN;NaN
3;3;0.982;0.982;0.985;NaN;NaN;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;0.750;0.750;0.982;0.985;0.985;0.750;0.750;0.985;1.000;1.000;0.750;0.750;1.000;1.000;1.000;0.982;0.982;0.985;NaN;NaN
10;1;0.994;0.994;0.994;0.994;0.994;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;0.953;0.953;0.953;0.953;0.953;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;0.994;0.994;0.994;0.994;0.994

