CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LWL;0.500;0.413;0.443;0.014;10;1.000;0.826;0.887;0.026;5
IBk;1.000;1.000;1.000;0.014;10;1.000;1.000;1.000;0.014;10
HoeffdingTree;0.177;0.466;0.202;0.014;10;0.221;0.582;0.253;0.016;8
KStar;0.500;0.413;0.443;0.014;10;1.000;0.826;0.887;0.026;5
StochasticGradientDescend;0.019;0.198;0.034;0.014;10;0.095;0.989;0.172;0.043;2
NaiveBayesUpdateable;0.200;0.128;0.144;0.014;10;1.000;0.638;0.718;0.043;2


VALIDITY RATIO;(F)
min;0.000244
avg;0.014478
max;0.058838

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.399;0.436;0.378;0.014;60;0.749;0.818;0.708;0.022;32

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
UPL;0.500;0.307;0.364;0.009;6;1.000;0.614;0.728;0.009;3
Loja Virtual;0.769;0.832;0.694;0.028;6;0.769;0.832;0.694;0.028;6
CCCMS;0.843;0.997;0.863;0.059;6;0.843;0.997;0.863;0.059;6
Bicis_Feature_Model;0.167;0.167;0.167;0.007;6;1.000;1.000;1.000;0.007;1
MiniRPG;0.167;0.216;0.167;0.002;6;0.501;0.647;0.501;0.002;2
Text Editor;0.168;0.319;0.168;0.003;6;0.503;0.958;0.505;0.003;2
aaaaaa;0.500;0.500;0.500;0.008;6;0.750;0.750;0.750;0.008;4
Phone sple;0.546;0.519;0.521;0.027;6;0.819;0.779;0.781;0.027;4
FM1;0.167;0.250;0.167;0.000;6;0.500;0.750;0.500;0.000;2
KIModel;0.167;0.256;0.167;0.002;6;0.501;0.769;0.502;0.002;2
