CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_RBF[5.0];Random[0.09999999999999998];SAL;9;0;43;4044;1.000;0.173;0.295
SVM_Poly[3,2.0,0.5];Random[0.09999999999999998];SAL;32;24;20;4020;0.571;0.615;0.593
RandomForest;Random[0.09999999999999998];SAL;14;4;38;4040;0.778;0.269;0.400
SVM_Puk[1.0, 0.1];Random[0.09999999999999998];SAL;2;0;50;4044;1.000;0.038;0.074
RandomCommittee;Random[0.09999999999999998];SAL;9;24;43;4020;0.273;0.173;0.212
REPTree;Random[0.09999999999999998];SAL;0;0;52;4044;NaN;0.000;NaN
LogisticModelTree;Random[0.09999999999999998];SAL;2;2;50;4042;0.500;0.038;0.071
MultilayerPerceptron;Random[0.09999999999999998];SAL;30;41;22;4003;0.423;0.577;0.488
J48;Random[0.09999999999999998];SAL;0;0;52;4044;NaN;0.000;NaN
SVM_RBF[5.0];Random[0.09999999999999998];Mobile Game;29;0;243;1776;1.000;0.107;0.193
SVM_Poly[3,2.0,0.5];Random[0.09999999999999998];Mobile Game;214;65;58;1711;0.767;0.787;0.777
RandomForest;Random[0.09999999999999998];Mobile Game;205;8;67;1768;0.962;0.754;0.845
SVM_Puk[1.0, 0.1];Random[0.09999999999999998];Mobile Game;34;0;238;1776;1.000;0.125;0.222
RandomCommittee;Random[0.09999999999999998];Mobile Game;257;12;15;1764;0.955;0.945;0.950
REPTree;Random[0.09999999999999998];Mobile Game;240;16;32;1760;0.938;0.882;0.909
LogisticModelTree;Random[0.09999999999999998];Mobile Game;216;56;56;1720;0.794;0.794;0.794
MultilayerPerceptron;Random[0.09999999999999998];Mobile Game;249;44;23;1732;0.850;0.915;0.881
J48;Random[0.09999999999999998];Mobile Game;270;18;2;1758;0.938;0.993;0.964
SVM_RBF[5.0];Random[0.09999999999999998];E-portal;1;0;33;4062;1.000;0.029;0.057
SVM_Poly[3,2.0,0.5];Random[0.09999999999999998];E-portal;20;22;14;4040;0.476;0.588;0.526
RandomForest;Random[0.09999999999999998];E-portal;4;3;30;4059;0.571;0.118;0.195
SVM_Puk[1.0, 0.1];Random[0.09999999999999998];E-portal;6;0;28;4062;1.000;0.176;0.300
RandomCommittee;Random[0.09999999999999998];E-portal;14;9;20;4053;0.609;0.412;0.491
REPTree;Random[0.09999999999999998];E-portal;0;0;34;4062;NaN;0.000;NaN
LogisticModelTree;Random[0.09999999999999998];E-portal;10;1;24;4061;0.909;0.294;0.444
MultilayerPerceptron;Random[0.09999999999999998];E-portal;16;35;18;4027;0.314;0.471;0.376
J48;Random[0.09999999999999998];E-portal;0;0;34;4062;NaN;0.000;NaN
SVM_RBF[5.0];Random[0.09999999999999998];test_fm;2;0;7;4087;1.000;0.222;0.364
SVM_Poly[3,2.0,0.5];Random[0.09999999999999998];test_fm;1;48;8;4039;0.020;0.111;0.034
RandomForest;Random[0.09999999999999998];test_fm;0;0;9;4087;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.09999999999999998];test_fm;0;0;9;4087;NaN;0.000;NaN
RandomCommittee;Random[0.09999999999999998];test_fm;4;12;5;4075;0.250;0.444;0.320
REPTree;Random[0.09999999999999998];test_fm;0;0;9;4087;NaN;0.000;NaN
LogisticModelTree;Random[0.09999999999999998];test_fm;0;0;9;4087;NaN;0.000;NaN
MultilayerPerceptron;Random[0.09999999999999998];test_fm;0;0;9;4087;NaN;0.000;NaN
J48;Random[0.09999999999999998];test_fm;0;0;9;4087;NaN;0.000;NaN
SVM_RBF[5.0];Random[0.09999999999999998];VOD feature model;4;0;29;2015;1.000;0.121;0.216
SVM_Poly[3,2.0,0.5];Random[0.09999999999999998];VOD feature model;13;5;20;2010;0.722;0.394;0.510
RandomForest;Random[0.09999999999999998];VOD feature model;19;0;14;2015;1.000;0.576;0.731
SVM_Puk[1.0, 0.1];Random[0.09999999999999998];VOD feature model;3;0;30;2015;1.000;0.091;0.167
RandomCommittee;Random[0.09999999999999998];VOD feature model;16;4;17;2011;0.800;0.485;0.604
REPTree;Random[0.09999999999999998];VOD feature model;0;0;33;2015;NaN;0.000;NaN
LogisticModelTree;Random[0.09999999999999998];VOD feature model;32;0;1;2015;1.000;0.970;0.985
MultilayerPerceptron;Random[0.09999999999999998];VOD feature model;24;36;9;1979;0.400;0.727;0.516
J48;Random[0.09999999999999998];VOD feature model;0;0;33;2015;NaN;0.000;NaN
SVM_RBF[5.0];Random[0.09999999999999998];VODPlayer;10;0;88;1950;1.000;0.102;0.185
SVM_Poly[3,2.0,0.5];Random[0.09999999999999998];VODPlayer;52;58;46;1892;0.473;0.531;0.500
RandomForest;Random[0.09999999999999998];VODPlayer;53;35;45;1915;0.602;0.541;0.570
SVM_Puk[1.0, 0.1];Random[0.09999999999999998];VODPlayer;9;0;89;1950;1.000;0.092;0.168
RandomCommittee;Random[0.09999999999999998];VODPlayer;57;28;41;1922;0.671;0.582;0.623
REPTree;Random[0.09999999999999998];VODPlayer;0;0;98;1950;NaN;0.000;NaN
LogisticModelTree;Random[0.09999999999999998];VODPlayer;0;0;98;1950;NaN;0.000;NaN
MultilayerPerceptron;Random[0.09999999999999998];VODPlayer;96;0;2;1950;1.000;0.980;0.990
J48;Random[0.09999999999999998];VODPlayer;0;0;98;1950;NaN;0.000;NaN
SVM_RBF[5.0];Random[0.09999999999999998];CIMS PL;0;0;2;1022;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Random[0.09999999999999998];CIMS PL;0;0;2;1022;NaN;0.000;NaN
RandomForest;Random[0.09999999999999998];CIMS PL;0;0;2;1022;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Random[0.09999999999999998];CIMS PL;0;0;2;1022;NaN;0.000;NaN
RandomCommittee;Random[0.09999999999999998];CIMS PL;0;0;2;1022;NaN;0.000;NaN
REPTree;Random[0.09999999999999998];CIMS PL;0;0;2;1022;NaN;0.000;NaN
LogisticModelTree;Random[0.09999999999999998];CIMS PL;0;0;2;1022;NaN;0.000;NaN
MultilayerPerceptron;Random[0.09999999999999998];CIMS PL;0;0;2;1022;NaN;0.000;NaN
J48;Random[0.09999999999999998];CIMS PL;0;0;2;1022;NaN;0.000;NaN
SVM_RBF[5.0];Random[0.09999999999999998];AvionFEatures;5;0;47;4044;1.000;0.096;0.175
SVM_Poly[3,2.0,0.5];Random[0.09999999999999998];AvionFEatures;16;18;36;4026;0.471;0.308;0.372
RandomForest;Random[0.09999999999999998];AvionFEatures;9;0;43;4044;1.000;0.173;0.295
SVM_Puk[1.0, 0.1];Random[0.09999999999999998];AvionFEatures;9;0;43;4044;1.000;0.173;0.295
RandomCommittee;Random[0.09999999999999998];AvionFEatures;15;3;37;4041;0.833;0.288;0.429
REPTree;Random[0.09999999999999998];AvionFEatures;4;60;48;3984;0.063;0.077;0.069
LogisticModelTree;Random[0.09999999999999998];AvionFEatures;10;31;42;4013;0.244;0.192;0.215
MultilayerPerceptron;Random[0.09999999999999998];AvionFEatures;22;17;30;4027;0.564;0.423;0.484
J48;Random[0.09999999999999998];AvionFEatures;0;0;52;4044;NaN;0.000;NaN
SVM_RBF[5.0];Random[0.09999999999999998];Phone sple;21;0;203;7968;1.000;0.094;0.171
SVM_Poly[3,2.0,0.5];Random[0.09999999999999998];Phone sple;161;77;63;7891;0.676;0.719;0.697
RandomForest;Random[0.09999999999999998];Phone sple;84;1;140;7967;0.988;0.375;0.544
SVM_Puk[1.0, 0.1];Random[0.09999999999999998];Phone sple;28;0;196;7968;1.000;0.125;0.222
RandomCommittee;Random[0.09999999999999998];Phone sple;135;8;89;7960;0.944;0.603;0.736
REPTree;Random[0.09999999999999998];Phone sple;112;80;112;7888;0.583;0.500;0.538
LogisticModelTree;Random[0.09999999999999998];Phone sple;72;56;152;7912;0.563;0.321;0.409
MultilayerPerceptron;Random[0.09999999999999998];Phone sple;139;12;85;7956;0.921;0.621;0.741
J48;Random[0.09999999999999998];Phone sple;128;0;96;7968;1.000;0.571;0.727
SVM_RBF[5.0];Random[0.09999999999999998];Phone;5;0;42;977;1.000;0.106;0.192
SVM_Poly[3,2.0,0.5];Random[0.09999999999999998];Phone;36;33;11;944;0.522;0.766;0.621
RandomForest;Random[0.09999999999999998];Phone;2;0;45;977;1.000;0.043;0.082
SVM_Puk[1.0, 0.1];Random[0.09999999999999998];Phone;4;0;43;977;1.000;0.085;0.157
RandomCommittee;Random[0.09999999999999998];Phone;13;14;34;963;0.481;0.277;0.351
REPTree;Random[0.09999999999999998];Phone;0;0;47;977;NaN;0.000;NaN
LogisticModelTree;Random[0.09999999999999998];Phone;24;8;23;969;0.750;0.511;0.608
MultilayerPerceptron;Random[0.09999999999999998];Phone;29;13;18;964;0.690;0.617;0.652
J48;Random[0.09999999999999998];Phone;0;0;47;977;NaN;0.000;NaN
SVM_RBF[5.0];Random[0.09999999999999998];Ökonomische Merkmale;14;0;86;3996;1.000;0.140;0.246
