CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
NaiveBayesUpdateable;Combinatorial[0];CFDP Library;136;0;504;15744;1.000;0.213;0.351
HoeffdingTree;Combinatorial[0];CFDP Library;254;8;386;15736;0.969;0.397;0.563
IBk;Combinatorial[0];CFDP Library;640;0;0;15744;1.000;1.000;1.000
KStar;Combinatorial[0];CFDP Library;546;0;94;15744;1.000;0.853;0.921
StochasticGradientDescend;Combinatorial[0];CFDP Library;333;558;307;15186;0.374;0.520;0.435
LWL;Combinatorial[0];CFDP Library;546;0;94;15744;1.000;0.853;0.921
NaiveBayesUpdateable;Combinatorial[0];CFDP Library;382;16;868;15118;0.960;0.306;0.464
HoeffdingTree;Combinatorial[0];CFDP Library;562;0;688;15134;1.000;0.450;0.620
IBk;Combinatorial[0];CFDP Library;1250;0;0;15134;1.000;1.000;1.000
KStar;Combinatorial[0];CFDP Library;1224;0;26;15134;1.000;0.979;0.989
StochasticGradientDescend;Combinatorial[0];CFDP Library;1070;1890;180;13244;0.361;0.856;0.508
LWL;Combinatorial[0];CFDP Library;1224;0;26;15134;1.000;0.979;0.989
NaiveBayesUpdateable;Combinatorial[0];IntelligentTutoringSystem;64;0;276;16044;1.000;0.188;0.317
HoeffdingTree;Combinatorial[0];IntelligentTutoringSystem;208;3281;132;12763;0.060;0.612;0.109
IBk;Combinatorial[0];IntelligentTutoringSystem;340;0;0;16044;1.000;1.000;1.000
KStar;Combinatorial[0];IntelligentTutoringSystem;288;0;52;16044;1.000;0.847;0.917
StochasticGradientDescend;Combinatorial[0];IntelligentTutoringSystem;336;7265;4;8779;0.044;0.988;0.085
LWL;Combinatorial[0];IntelligentTutoringSystem;288;0;52;16044;1.000;0.847;0.917
NaiveBayesUpdateable;Combinatorial[0];Asghar;0;0;264;16120;NaN;0.000;NaN
HoeffdingTree;Combinatorial[0];Asghar;0;6144;264;9976;0.000;0.000;NaN
IBk;Combinatorial[0];Asghar;264;0;0;16120;1.000;1.000;1.000
KStar;Combinatorial[0];Asghar;120;0;144;16120;1.000;0.455;0.625
StochasticGradientDescend;Combinatorial[0];Asghar;0;7;264;16113;0.000;0.000;NaN
LWL;Combinatorial[0];Asghar;120;0;144;16120;1.000;0.455;0.625
NaiveBayesUpdateable;Combinatorial[0];IDE4OCL;0;0;65;16319;NaN;0.000;NaN
HoeffdingTree;Combinatorial[0];IDE4OCL;0;0;65;16319;NaN;0.000;NaN
IBk;Combinatorial[0];IDE4OCL;65;0;0;16319;1.000;1.000;1.000
KStar;Combinatorial[0];IDE4OCL;0;0;65;16319;NaN;0.000;NaN
StochasticGradientDescend;Combinatorial[0];IDE4OCL;64;9126;1;7193;0.007;0.985;0.014
LWL;Combinatorial[0];IDE4OCL;0;0;65;16319;NaN;0.000;NaN
NaiveBayesUpdateable;Combinatorial[0];WB2;72;88;732;15492;0.450;0.090;0.149
HoeffdingTree;Combinatorial[0];WB2;400;160;404;15420;0.714;0.498;0.587
IBk;Combinatorial[0];WB2;804;0;0;15580;1.000;1.000;1.000
KStar;Combinatorial[0];WB2;632;0;172;15580;1.000;0.786;0.880
StochasticGradientDescend;Combinatorial[0];WB2;430;874;374;14706;0.330;0.535;0.408
LWL;Combinatorial[0];WB2;632;0;172;15580;1.000;0.786;0.880
NaiveBayesUpdateable;Combinatorial[0];MyFeatureModel;0;0;288;16096;NaN;0.000;NaN
HoeffdingTree;Combinatorial[0];MyFeatureModel;96;0;192;16096;1.000;0.333;0.500
IBk;Combinatorial[0];MyFeatureModel;288;0;0;16096;1.000;1.000;1.000
KStar;Combinatorial[0];MyFeatureModel;120;0;168;16096;1.000;0.417;0.588
StochasticGradientDescend;Combinatorial[0];MyFeatureModel;0;0;288;16096;NaN;0.000;NaN
LWL;Combinatorial[0];MyFeatureModel;120;0;168;16096;1.000;0.417;0.588
NaiveBayesUpdateable;Combinatorial[0];Mobile Phone, until relase 5;0;0;17;16367;NaN;0.000;NaN
HoeffdingTree;Combinatorial[0];Mobile Phone, until relase 5;0;0;17;16367;NaN;0.000;NaN
IBk;Combinatorial[0];Mobile Phone, until relase 5;17;0;0;16367;1.000;1.000;1.000
KStar;Combinatorial[0];Mobile Phone, until relase 5;0;0;17;16367;NaN;0.000;NaN
StochasticGradientDescend;Combinatorial[0];Mobile Phone, until relase 5;0;0;17;16367;NaN;0.000;NaN
LWL;Combinatorial[0];Mobile Phone, until relase 5;0;0;17;16367;NaN;0.000;NaN
NaiveBayesUpdateable;Combinatorial[0];G10-music player;0;0;128;16256;NaN;0.000;NaN
HoeffdingTree;Combinatorial[0];G10-music player;32;4064;96;12192;0.008;0.250;0.015
IBk;Combinatorial[0];G10-music player;128;0;0;16256;1.000;1.000;1.000
KStar;Combinatorial[0];G10-music player;114;0;14;16256;1.000;0.891;0.942
StochasticGradientDescend;Combinatorial[0];G10-music player;126;8494;2;7762;0.015;0.984;0.029
LWL;Combinatorial[0];G10-music player;114;0;14;16256;1.000;0.891;0.942
NaiveBayesUpdateable;Combinatorial[0];RE;64;0;130;16190;1.000;0.330;0.496
HoeffdingTree;Combinatorial[0];RE;128;32;66;16158;0.800;0.660;0.723
IBk;Combinatorial[0];RE;194;0;0;16190;1.000;1.000;1.000
KStar;Combinatorial[0];RE;192;0;2;16190;1.000;0.990;0.995
StochasticGradientDescend;Combinatorial[0];RE;52;282;142;15908;0.156;0.268;0.197
LWL;Combinatorial[0];RE;192;0;2;16190;1.000;0.990;0.995
