CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
MultilayerPerceptron[a];Combinatorial[0];CFDP Library;638;0;2;15744;1.000;0.997;0.998
MultilayerPerceptron[i];Combinatorial[0];CFDP Library;638;0;2;15744;1.000;0.997;0.998
MultilayerPerceptron[i,o];Combinatorial[0];CFDP Library;638;0;2;15744;1.000;0.997;0.998
MultilayerPerceptron[i,a];Combinatorial[0];CFDP Library;638;0;2;15744;1.000;0.997;0.998
MultilayerPerceptron[i,6];Combinatorial[0];CFDP Library;638;0;2;15744;1.000;0.997;0.998
MultilayerPerceptron[a,4];Combinatorial[0];CFDP Library;638;0;2;15744;1.000;0.997;0.998
MultilayerPerceptron[a];Combinatorial[0];CFDP Library;1248;0;2;15134;1.000;0.998;0.999
MultilayerPerceptron[i];Combinatorial[0];CFDP Library;1248;0;2;15134;1.000;0.998;0.999
MultilayerPerceptron[i,o];Combinatorial[0];CFDP Library;1248;0;2;15134;1.000;0.998;0.999
MultilayerPerceptron[i,a];Combinatorial[0];CFDP Library;1248;0;2;15134;1.000;0.998;0.999
MultilayerPerceptron[i,6];Combinatorial[0];CFDP Library;1248;0;2;15134;1.000;0.998;0.999
MultilayerPerceptron[a,4];Combinatorial[0];CFDP Library;1248;0;2;15134;1.000;0.998;0.999
MultilayerPerceptron[a];Combinatorial[0];IntelligentTutoringSystem;336;0;4;16044;1.000;0.988;0.994
MultilayerPerceptron[i];Combinatorial[0];IntelligentTutoringSystem;336;0;4;16044;1.000;0.988;0.994
MultilayerPerceptron[i,o];Combinatorial[0];IntelligentTutoringSystem;336;0;4;16044;1.000;0.988;0.994
MultilayerPerceptron[i,a];Combinatorial[0];IntelligentTutoringSystem;336;0;4;16044;1.000;0.988;0.994
MultilayerPerceptron[i,6];Combinatorial[0];IntelligentTutoringSystem;336;0;4;16044;1.000;0.988;0.994
MultilayerPerceptron[a,4];Combinatorial[0];IntelligentTutoringSystem;336;0;4;16044;1.000;0.988;0.994
MultilayerPerceptron[a];Combinatorial[0];Asghar;224;0;40;16120;1.000;0.848;0.918
MultilayerPerceptron[i];Combinatorial[0];Asghar;224;0;40;16120;1.000;0.848;0.918
MultilayerPerceptron[i,o];Combinatorial[0];Asghar;224;0;40;16120;1.000;0.848;0.918
MultilayerPerceptron[i,a];Combinatorial[0];Asghar;224;0;40;16120;1.000;0.848;0.918
MultilayerPerceptron[i,6];Combinatorial[0];Asghar;224;0;40;16120;1.000;0.848;0.918
MultilayerPerceptron[a,4];Combinatorial[0];Asghar;224;0;40;16120;1.000;0.848;0.918
MultilayerPerceptron[a];Combinatorial[0];IDE4OCL;64;0;1;16319;1.000;0.985;0.992
MultilayerPerceptron[i];Combinatorial[0];IDE4OCL;64;0;1;16319;1.000;0.985;0.992
MultilayerPerceptron[i,o];Combinatorial[0];IDE4OCL;64;0;1;16319;1.000;0.985;0.992
MultilayerPerceptron[i,a];Combinatorial[0];IDE4OCL;64;0;1;16319;1.000;0.985;0.992
MultilayerPerceptron[i,6];Combinatorial[0];IDE4OCL;64;0;1;16319;1.000;0.985;0.992
MultilayerPerceptron[a,4];Combinatorial[0];IDE4OCL;64;0;1;16319;1.000;0.985;0.992
MultilayerPerceptron[a];Combinatorial[0];WB2;800;0;4;15580;1.000;0.995;0.998
MultilayerPerceptron[i];Combinatorial[0];WB2;800;0;4;15580;1.000;0.995;0.998
MultilayerPerceptron[i,o];Combinatorial[0];WB2;720;0;84;15580;1.000;0.896;0.945
MultilayerPerceptron[i,a];Combinatorial[0];WB2;720;0;84;15580;1.000;0.896;0.945
MultilayerPerceptron[i,6];Combinatorial[0];WB2;720;0;84;15580;1.000;0.896;0.945
MultilayerPerceptron[a,4];Combinatorial[0];WB2;720;0;84;15580;1.000;0.896;0.945
MultilayerPerceptron[a];Combinatorial[0];MyFeatureModel;168;0;120;16096;1.000;0.583;0.737
MultilayerPerceptron[i];Combinatorial[0];MyFeatureModel;168;0;120;16096;1.000;0.583;0.737
MultilayerPerceptron[i,o];Combinatorial[0];MyFeatureModel;168;0;120;16096;1.000;0.583;0.737
MultilayerPerceptron[i,a];Combinatorial[0];MyFeatureModel;168;0;120;16096;1.000;0.583;0.737
MultilayerPerceptron[i,6];Combinatorial[0];MyFeatureModel;168;0;120;16096;1.000;0.583;0.737
MultilayerPerceptron[a,4];Combinatorial[0];MyFeatureModel;280;0;8;16096;1.000;0.972;0.986
MultilayerPerceptron[a];Combinatorial[0];Mobile Phone, until relase 5;16;0;1;16367;1.000;0.941;0.970
MultilayerPerceptron[i];Combinatorial[0];Mobile Phone, until relase 5;16;0;1;16367;1.000;0.941;0.970
MultilayerPerceptron[i,o];Combinatorial[0];Mobile Phone, until relase 5;16;0;1;16367;1.000;0.941;0.970
MultilayerPerceptron[i,a];Combinatorial[0];Mobile Phone, until relase 5;16;0;1;16367;1.000;0.941;0.970
MultilayerPerceptron[i,6];Combinatorial[0];Mobile Phone, until relase 5;16;0;1;16367;1.000;0.941;0.970
MultilayerPerceptron[a,4];Combinatorial[0];Mobile Phone, until relase 5;16;0;1;16367;1.000;0.941;0.970
MultilayerPerceptron[a];Combinatorial[0];G10-music player;126;0;2;16256;1.000;0.984;0.992
MultilayerPerceptron[i];Combinatorial[0];G10-music player;126;0;2;16256;1.000;0.984;0.992
MultilayerPerceptron[i,o];Combinatorial[0];G10-music player;126;0;2;16256;1.000;0.984;0.992
MultilayerPerceptron[i,a];Combinatorial[0];G10-music player;126;0;2;16256;1.000;0.984;0.992
MultilayerPerceptron[i,6];Combinatorial[0];G10-music player;126;0;2;16256;1.000;0.984;0.992
MultilayerPerceptron[a,4];Combinatorial[0];G10-music player;126;0;2;16256;1.000;0.984;0.992
MultilayerPerceptron[a];Combinatorial[0];RE;192;0;2;16190;1.000;0.990;0.995
MultilayerPerceptron[i];Combinatorial[0];RE;192;0;2;16190;1.000;0.990;0.995
