CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
MultilayerPerceptron[a];Combinatorial[0];CIMS PL;0;0;2;1022;NaN;0.000;NaN
MultilayerPerceptron[i];Combinatorial[0];CIMS PL;0;0;2;1022;NaN;0.000;NaN
MultilayerPerceptron[i,o];Combinatorial[0];CIMS PL;0;0;2;1022;NaN;0.000;NaN
MultilayerPerceptron[i,a];Combinatorial[0];CIMS PL;0;0;2;1022;NaN;0.000;NaN
MultilayerPerceptron[i,6];Combinatorial[0];CIMS PL;0;0;2;1022;NaN;0.000;NaN
MultilayerPerceptron[a,4];Combinatorial[0];CIMS PL;0;0;2;1022;NaN;0.000;NaN
MultilayerPerceptron[a];Combinatorial[0];Phone;46;0;1;977;1.000;0.979;0.989
MultilayerPerceptron[i];Combinatorial[0];Phone;46;0;1;977;1.000;0.979;0.989
MultilayerPerceptron[i,o];Combinatorial[0];Phone;46;0;1;977;1.000;0.979;0.989
MultilayerPerceptron[i,a];Combinatorial[0];Phone;46;0;1;977;1.000;0.979;0.989
MultilayerPerceptron[i,6];Combinatorial[0];Phone;46;0;1;977;1.000;0.979;0.989
MultilayerPerceptron[a,4];Combinatorial[0];Phone;46;0;1;977;1.000;0.979;0.989
MultilayerPerceptron[a];Combinatorial[0];rtrt;20;0;0;1004;1.000;1.000;1.000
MultilayerPerceptron[i];Combinatorial[0];rtrt;20;0;0;1004;1.000;1.000;1.000
MultilayerPerceptron[i,o];Combinatorial[0];rtrt;20;0;0;1004;1.000;1.000;1.000
MultilayerPerceptron[i,a];Combinatorial[0];rtrt;20;0;0;1004;1.000;1.000;1.000
MultilayerPerceptron[i,6];Combinatorial[0];rtrt;20;0;0;1004;1.000;1.000;1.000
MultilayerPerceptron[a,4];Combinatorial[0];rtrt;20;0;0;1004;1.000;1.000;1.000
MultilayerPerceptron[a];Combinatorial[0];FeatureModel1;16;0;1;1007;1.000;0.941;0.970
MultilayerPerceptron[i];Combinatorial[0];FeatureModel1;16;0;1;1007;1.000;0.941;0.970
MultilayerPerceptron[i,o];Combinatorial[0];FeatureModel1;16;0;1;1007;1.000;0.941;0.970
MultilayerPerceptron[i,a];Combinatorial[0];FeatureModel1;16;0;1;1007;1.000;0.941;0.970
MultilayerPerceptron[i,6];Combinatorial[0];FeatureModel1;16;0;1;1007;1.000;0.941;0.970
MultilayerPerceptron[a,4];Combinatorial[0];FeatureModel1;16;0;1;1007;1.000;0.941;0.970
MultilayerPerceptron[a];Combinatorial[0];Simnumero;5;0;4;1015;1.000;0.556;0.714
MultilayerPerceptron[i];Combinatorial[0];Simnumero;5;0;4;1015;1.000;0.556;0.714
MultilayerPerceptron[i,o];Combinatorial[0];Simnumero;5;0;4;1015;1.000;0.556;0.714
MultilayerPerceptron[i,a];Combinatorial[0];Simnumero;5;0;4;1015;1.000;0.556;0.714
MultilayerPerceptron[i,6];Combinatorial[0];Simnumero;5;0;4;1015;1.000;0.556;0.714
MultilayerPerceptron[a,4];Combinatorial[0];Simnumero;5;0;4;1015;1.000;0.556;0.714
MultilayerPerceptron[a];Combinatorial[0];WebApp;160;0;1;863;1.000;0.994;0.997
MultilayerPerceptron[i];Combinatorial[0];WebApp;160;0;1;863;1.000;0.994;0.997
MultilayerPerceptron[i,o];Combinatorial[0];WebApp;160;0;1;863;1.000;0.994;0.997
MultilayerPerceptron[i,a];Combinatorial[0];WebApp;160;0;1;863;1.000;0.994;0.997
MultilayerPerceptron[i,6];Combinatorial[0];WebApp;160;0;1;863;1.000;0.994;0.997
MultilayerPerceptron[a,4];Combinatorial[0];WebApp;160;0;1;863;1.000;0.994;0.997
MultilayerPerceptron[a];Combinatorial[0];AA;16;0;1;1007;1.000;0.941;0.970
MultilayerPerceptron[i];Combinatorial[0];AA;16;0;1;1007;1.000;0.941;0.970
MultilayerPerceptron[i,o];Combinatorial[0];AA;16;0;1;1007;1.000;0.941;0.970
MultilayerPerceptron[i,a];Combinatorial[0];AA;16;0;1;1007;1.000;0.941;0.970
MultilayerPerceptron[i,6];Combinatorial[0];AA;16;0;1;1007;1.000;0.941;0.970
MultilayerPerceptron[a,4];Combinatorial[0];AA;16;0;1;1007;1.000;0.941;0.970
MultilayerPerceptron[a];Combinatorial[0];Prontuário Eletrônico de Pacientes;10;0;1;1013;1.000;0.909;0.952
MultilayerPerceptron[i];Combinatorial[0];Prontuário Eletrônico de Pacientes;10;0;1;1013;1.000;0.909;0.952
MultilayerPerceptron[i,o];Combinatorial[0];Prontuário Eletrônico de Pacientes;10;0;1;1013;1.000;0.909;0.952
MultilayerPerceptron[i,a];Combinatorial[0];Prontuário Eletrônico de Pacientes;10;0;1;1013;1.000;0.909;0.952
MultilayerPerceptron[i,6];Combinatorial[0];Prontuário Eletrônico de Pacientes;10;0;1;1013;1.000;0.909;0.952
MultilayerPerceptron[a,4];Combinatorial[0];Prontuário Eletrônico de Pacientes;10;0;1;1013;1.000;0.909;0.952
MultilayerPerceptron[a];Combinatorial[0];test gv;32;0;1;991;1.000;0.970;0.985
MultilayerPerceptron[i];Combinatorial[0];test gv;32;0;1;991;1.000;0.970;0.985
MultilayerPerceptron[i,o];Combinatorial[0];test gv;32;0;1;991;1.000;0.970;0.985
MultilayerPerceptron[i,a];Combinatorial[0];test gv;32;0;1;991;1.000;0.970;0.985
MultilayerPerceptron[i,6];Combinatorial[0];test gv;32;0;1;991;1.000;0.970;0.985
MultilayerPerceptron[a,4];Combinatorial[0];test gv;32;0;1;991;1.000;0.970;0.985
MultilayerPerceptron[a];Combinatorial[0];Computer Selection;2;0;1;1021;1.000;0.667;0.800
MultilayerPerceptron[i];Combinatorial[0];Computer Selection;2;0;1;1021;1.000;0.667;0.800
MultilayerPerceptron[i,o];Combinatorial[0];Computer Selection;0;0;3;1021;NaN;0.000;NaN
MultilayerPerceptron[i,a];Combinatorial[0];Computer Selection;0;0;3;1021;NaN;0.000;NaN
MultilayerPerceptron[i,6];Combinatorial[0];Computer Selection;0;0;3;1021;NaN;0.000;NaN
MultilayerPerceptron[a,4];Combinatorial[0];Computer Selection;0;0;3;1021;NaN;0.000;NaN
