CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;1.000;0.850;0.914;0.007;84;1.000;0.850;0.914;0.007;84
SVM_Poly[3,2.0,0.5];0.995;0.988;0.991;0.007;84;0.995;0.988;0.991;0.007;84
PART;0.779;0.680;0.709;0.007;84;0.909;0.793;0.827;0.008;72
REPTree;0.501;0.327;0.380;0.007;84;0.877;0.571;0.666;0.008;48
RandomForest;1.000;0.875;0.928;0.007;84;1.000;0.875;0.928;0.007;84
RandomCommittee;0.916;0.845;0.877;0.007;84;0.987;0.910;0.945;0.007;78
JRip;0.607;0.418;0.463;0.007;84;0.943;0.650;0.721;0.010;54
J48;0.279;0.255;0.265;0.007;84;0.976;0.893;0.927;0.019;24


VALIDITY RATIO;(F)
min;0.000122
avg;0.006818
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.8];0.760;0.655;0.691;0.007;672;0.967;0.833;0.880;0.008;528

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.597;0.477;0.526;0.002;48;0.956;0.763;0.841;0.002;30
CIMS PL;0.500;0.500;0.500;0.001;48;1.000;1.000;1.000;0.001;24
Phone sple;0.848;0.727;0.778;0.026;48;0.970;0.831;0.890;0.026;42
FM1;0.375;0.375;0.375;0.000;48;1.000;1.000;1.000;0.000;18
SmartHome_vConejero_r1;0.594;0.625;0.604;0.001;48;0.950;1.000;0.967;0.001;30
CTOS MODEL;0.868;0.597;0.676;0.001;48;0.992;0.683;0.772;0.001;42
Test;0.664;0.518;0.562;0.003;48;0.885;0.690;0.749;0.003;36
Linha de produtos - SimulES e PnP;0.971;0.819;0.884;0.009;48;0.971;0.819;0.884;0.009;48
Carro Model;0.700;0.529;0.591;0.002;48;0.934;0.706;0.789;0.002;36
mon model;0.849;0.635;0.689;0.006;48;0.970;0.726;0.788;0.006;42
CFDP Library;0.998;0.981;0.989;0.039;48;0.998;0.981;0.989;0.039;48
Text Editor;0.795;0.625;0.692;0.003;48;0.909;0.714;0.791;0.003;42
KIModel;0.875;0.781;0.820;0.001;48;1.000;0.893;0.937;0.001;42
Mobile Phone, until relase 5;1.000;0.977;0.988;0.001;48;1.000;0.977;0.988;0.001;48
