CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.472;0.270;0.326;0.007;84;0.601;0.344;0.415;0.008;66
SVM_Poly[3,2.0,0.5];0.461;0.419;0.423;0.007;84;0.645;0.587;0.592;0.009;60
PART;0.354;0.340;0.325;0.007;84;0.619;0.595;0.569;0.011;48
REPTree;0.099;0.114;0.098;0.007;84;0.695;0.795;0.688;0.020;12
RandomForest;0.783;0.304;0.403;0.007;84;0.914;0.354;0.471;0.008;72
RandomCommittee;0.573;0.308;0.388;0.007;84;0.729;0.391;0.494;0.008;66
JRip;0.213;0.244;0.199;0.007;84;0.498;0.569;0.465;0.013;36
J48;0.068;0.062;0.065;0.007;84;0.950;0.865;0.905;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.006818
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.2];0.378;0.257;0.279;0.007;672;0.694;0.473;0.511;0.010;366

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.271;0.094;0.133;0.002;48;0.723;0.250;0.354;0.002;18
CIMS PL;0.125;0.125;0.125;0.001;48;1.000;1.000;1.000;0.001;6
Phone sple;0.523;0.264;0.342;0.026;48;0.697;0.352;0.456;0.026;36
FM1;0.000;0.000;0.000;0.000;48;0.000;0.000;0.000;0.000;0
SmartHome_vConejero_r1;0.104;0.188;0.105;0.001;48;0.417;0.750;0.419;0.001;12
CTOS MODEL;0.439;0.340;0.314;0.001;48;0.585;0.454;0.419;0.001;36
Test;0.274;0.107;0.139;0.003;48;0.549;0.214;0.277;0.003;24
Linha de produtos - SimulES e PnP;0.610;0.405;0.465;0.009;48;0.813;0.539;0.620;0.009;36
Carro Model;0.375;0.221;0.264;0.002;48;0.600;0.353;0.422;0.002;30
mon model;0.393;0.198;0.256;0.006;48;0.629;0.317;0.409;0.006;30
CFDP Library;0.917;0.814;0.859;0.039;48;0.917;0.814;0.859;0.039;48
Text Editor;0.344;0.261;0.271;0.003;48;0.458;0.348;0.361;0.003;36
KIModel;0.455;0.229;0.256;0.001;48;0.729;0.367;0.410;0.001;30
Mobile Phone, until relase 5;0.458;0.359;0.370;0.001;48;0.917;0.719;0.740;0.001;24
