CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.799;0.476;0.587;0.008;60;0.999;0.596;0.734;0.010;48
SVM_Poly[3,2.0,0.5];0.978;0.815;0.879;0.008;60;0.978;0.815;0.879;0.008;60
PART;0.669;0.471;0.539;0.008;60;0.955;0.674;0.770;0.012;42
REPTree;0.177;0.100;0.115;0.008;60;0.885;0.501;0.573;0.022;12
RandomForest;0.985;0.714;0.810;0.008;60;0.985;0.714;0.810;0.008;60
RandomCommittee;0.853;0.698;0.762;0.008;60;0.948;0.775;0.846;0.009;54
JRip;0.479;0.317;0.366;0.008;60;0.957;0.634;0.732;0.014;30
J48;0.193;0.163;0.176;0.008;60;0.963;0.816;0.878;0.033;12


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6];0.641;0.469;0.529;0.008;480;0.968;0.709;0.799;0.011;318

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.724;0.469;0.553;0.002;48;0.965;0.625;0.737;0.002;36
SmartHome_vConejero_r1;0.375;0.188;0.250;0.001;48;1.000;0.500;0.667;0.001;18
Test;0.587;0.375;0.447;0.003;48;0.939;0.600;0.716;0.003;30
CIMS PL;0.375;0.375;0.375;0.001;48;1.000;1.000;1.000;0.001;18
mon model;0.714;0.375;0.477;0.006;48;0.952;0.500;0.636;0.006;36
CFDP Library;0.999;0.952;0.974;0.039;48;0.999;0.952;0.974;0.039;48
Text Editor;0.685;0.409;0.503;0.003;48;0.913;0.545;0.671;0.003;36
Phone sple;0.835;0.625;0.711;0.026;48;0.954;0.714;0.813;0.026;42
FM1;0.375;0.375;0.375;0.000;48;1.000;1.000;1.000;0.000;18
KIModel;0.747;0.552;0.625;0.001;48;0.995;0.736;0.833;0.001;36
