CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.187;0.145;0.157;0.008;60;0.468;0.362;0.393;0.017;24
SVM_RBF[5.0];0.800;0.212;0.277;0.008;60;1.000;0.265;0.347;0.010;48
KStar;0.285;0.134;0.179;0.008;60;0.475;0.223;0.298;0.009;36
SVM_Puk[1.0, 0.1];0.700;0.083;0.147;0.008;60;1.000;0.118;0.210;0.012;42
MultilayerPerceptron[a];0.193;0.328;0.213;0.008;60;0.321;0.547;0.355;0.013;36


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.1];0.433;0.180;0.195;0.008;300;0.698;0.291;0.314;0.012;186

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.575;0.200;0.195;0.002;30;0.718;0.250;0.244;0.002;24
SmartHome_vConejero_r1;0.200;0.100;0.133;0.001;30;1.000;0.500;0.667;0.001;6
Test;0.450;0.086;0.136;0.003;30;0.750;0.143;0.227;0.003;18
CIMS PL;0.200;0.200;0.200;0.001;30;1.000;1.000;1.000;0.001;6
mon model;0.505;0.100;0.131;0.006;30;0.631;0.125;0.164;0.006;24
CFDP Library;0.862;0.445;0.498;0.039;30;0.862;0.445;0.498;0.039;30
Text Editor;0.373;0.145;0.189;0.003;30;0.467;0.182;0.237;0.003;24
Phone sple;0.551;0.178;0.228;0.026;30;0.688;0.222;0.284;0.026;24
FM1;0.015;0.200;0.027;0.000;30;0.074;1.000;0.137;0.000;6
KIModel;0.600;0.150;0.208;0.001;30;0.750;0.188;0.260;0.001;24
