CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.908;0.553;0.675;0.007;84;0.978;0.595;0.727;0.007;78
SVM_Poly[3,2.0,0.5];0.647;0.662;0.649;0.007;84;0.824;0.842;0.827;0.008;66
PART;0.560;0.497;0.516;0.007;84;0.785;0.695;0.722;0.009;60
REPTree;0.254;0.230;0.239;0.007;84;0.710;0.644;0.670;0.015;30
RandomForest;0.988;0.707;0.803;0.007;84;0.988;0.707;0.803;0.007;84
RandomCommittee;0.823;0.741;0.759;0.007;84;0.823;0.741;0.759;0.007;84
JRip;0.461;0.376;0.391;0.007;84;0.807;0.659;0.684;0.010;48
J48;0.193;0.182;0.187;0.007;84;0.899;0.848;0.871;0.025;18


VALIDITY RATIO;(F)
min;0.000122
avg;0.006818
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.5];0.604;0.493;0.527;0.007;672;0.868;0.709;0.757;0.009;468

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.611;0.422;0.466;0.002;48;0.815;0.563;0.622;0.002;36
CIMS PL;0.375;0.375;0.375;0.001;48;1.000;1.000;1.000;0.001;18
Phone sple;0.815;0.644;0.710;0.026;48;0.815;0.644;0.710;0.026;48
FM1;0.188;0.250;0.208;0.000;48;0.750;1.000;0.833;0.000;12
SmartHome_vConejero_r1;0.292;0.250;0.257;0.001;48;0.778;0.667;0.685;0.001;18
CTOS MODEL;0.607;0.465;0.521;0.001;48;0.809;0.620;0.694;0.001;36
Test;0.378;0.250;0.292;0.003;48;0.757;0.500;0.584;0.003;24
Linha de produtos - SimulES e PnP;0.899;0.745;0.802;0.009;48;0.899;0.745;0.802;0.009;48
Carro Model;0.566;0.396;0.450;0.002;48;0.754;0.528;0.600;0.002;36
mon model;0.595;0.370;0.446;0.006;48;0.952;0.592;0.713;0.006;30
CFDP Library;0.986;0.940;0.961;0.039;48;0.986;0.940;0.961;0.039;48
Text Editor;0.582;0.409;0.451;0.003;48;0.776;0.545;0.601;0.003;36
KIModel;0.692;0.573;0.602;0.001;48;0.923;0.764;0.803;0.001;36
Mobile Phone, until relase 5;0.875;0.820;0.840;0.001;48;1.000;0.938;0.960;0.001;42
