CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.310;0.219;0.237;0.008;60;0.442;0.313;0.338;0.011;42
SVM_Poly[3,2.0,0.5];0.201;0.220;0.168;0.008;60;0.503;0.549;0.420;0.018;24
PART;0.203;0.263;0.218;0.008;60;0.508;0.657;0.545;0.017;24
REPTree;0.090;0.065;0.076;0.008;60;0.899;0.652;0.755;0.039;6
RandomForest;0.333;0.144;0.173;0.008;60;0.832;0.361;0.433;0.018;24
RandomCommittee;0.317;0.172;0.211;0.008;60;0.635;0.344;0.421;0.015;30
JRip;0.166;0.111;0.130;0.008;60;0.832;0.557;0.648;0.033;12
J48;0.090;0.060;0.072;0.008;60;0.905;0.602;0.722;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.1];0.214;0.157;0.161;0.008;480;0.611;0.448;0.459;0.018;168

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.307;0.156;0.165;0.002;48;0.614;0.313;0.330;0.002;24
SmartHome_vConejero_r1;0.033;0.063;0.043;0.001;48;0.264;0.500;0.344;0.001;6
Test;0.109;0.054;0.068;0.003;48;0.436;0.214;0.273;0.003;12
CIMS PL;0.023;0.125;0.039;0.001;48;0.183;1.000;0.310;0.001;6
mon model;0.299;0.089;0.122;0.006;48;0.598;0.177;0.244;0.006;24
CFDP Library;0.866;0.703;0.769;0.039;48;0.866;0.703;0.769;0.039;48
Text Editor;0.037;0.023;0.028;0.003;48;0.298;0.182;0.222;0.003;6
Phone sple;0.418;0.273;0.314;0.026;48;0.557;0.364;0.418;0.026;36
FM1;0.000;0.000;0.000;0.000;48;0.000;0.000;0.000;0.000;0
KIModel;0.047;0.083;0.058;0.001;48;0.375;0.667;0.462;0.001;6
