CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.750;0.481;0.578;0.008;24;1.000;0.641;0.771;0.010;18
SVM_Poly[3,2.0,0.5];0.689;0.660;0.673;0.008;24;0.918;0.880;0.898;0.010;18
PART;0.396;0.454;0.405;0.008;24;0.792;0.907;0.810;0.014;12
REPTree;0.208;0.148;0.171;0.008;24;0.833;0.593;0.686;0.026;6
RandomForest;0.734;0.598;0.640;0.008;24;0.978;0.797;0.853;0.010;18
RandomCommittee;0.978;0.875;0.903;0.008;24;0.978;0.875;0.903;0.008;24
JRip;0.234;0.222;0.228;0.008;24;0.935;0.889;0.910;0.026;6
J48;0.000;0.000;0.000;0.008;24;0.000;0.000;0.000;0.000;0


VALIDITY RATIO;(F)
min;0.000977
avg;0.007935
max;0.026367

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.7000000000000001];0.499;0.430;0.450;0.008;192;0.939;0.809;0.847;0.012;102

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SmartHome_vConejero_r1;0.573;0.500;0.507;0.001;48;0.917;0.800;0.811;0.001;30
Test;0.456;0.339;0.376;0.003;48;0.913;0.679;0.752;0.003;24
CIMS PL;0.125;0.125;0.125;0.001;48;1.000;1.000;1.000;0.001;6
Phone sple;0.840;0.755;0.792;0.026;48;0.960;0.862;0.905;0.026;42
