CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;1.000;0.572;0.715;0.004;12;1.000;0.572;0.715;0.004;12
SVM_Poly[3,2.0,0.5];0.566;0.648;0.603;0.004;12;0.566;0.648;0.603;0.004;12
PART;0.500;0.375;0.429;0.004;12;1.000;0.750;0.857;0.006;6
REPTree;0.000;0.000;0.000;0.004;12;0.000;0.000;0.000;0.000;0
RandomForest;1.000;0.432;0.600;0.004;12;1.000;0.432;0.600;0.004;12
RandomCommittee;0.649;0.519;0.575;0.004;12;0.649;0.519;0.575;0.004;12
JRip;0.292;0.447;0.294;0.004;12;0.292;0.447;0.294;0.004;12
J48;0.000;0.000;0.000;0.004;12;0.000;0.000;0.000;0.000;0


VALIDITY RATIO;(F)
min;0.002686
avg;0.004272
max;0.005859

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.4];0.501;0.374;0.402;0.004;96;0.728;0.544;0.585;0.004;66

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
mon model;0.587;0.396;0.459;0.006;48;0.783;0.528;0.612;0.006;36
Text Editor;0.414;0.352;0.345;0.003;48;0.663;0.564;0.552;0.003;30
