CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.923;0.553;0.678;0.007;84;0.994;0.595;0.730;0.007;78
SVM_Poly[3,2.0,0.5];0.745;0.662;0.687;0.007;84;0.948;0.842;0.874;0.008;66
PART;0.677;0.497;0.551;0.007;84;0.948;0.695;0.771;0.009;60
REPTree;0.315;0.230;0.256;0.007;84;0.883;0.644;0.716;0.015;30
RandomForest;0.994;0.707;0.805;0.007;84;0.994;0.707;0.805;0.007;84
RandomCommittee;0.946;0.741;0.817;0.007;84;0.946;0.741;0.817;0.007;84
JRip;0.554;0.376;0.428;0.007;84;0.970;0.659;0.749;0.010;48
J48;0.206;0.182;0.193;0.007;84;0.963;0.848;0.899;0.025;18


VALIDITY RATIO;(F)
min;0.000122
avg;0.006818
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.5];0.670;0.493;0.552;0.007;672;0.962;0.709;0.792;0.009;468

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.717;0.422;0.515;0.002;48;0.956;0.563;0.687;0.002;36
CIMS PL;0.375;0.375;0.375;0.001;48;1.000;1.000;1.000;0.001;18
Phone sple;0.918;0.644;0.742;0.026;48;0.918;0.644;0.742;0.026;48
FM1;0.240;0.250;0.243;0.000;48;0.958;1.000;0.972;0.000;12
SmartHome_vConejero_r1;0.323;0.250;0.274;0.001;48;0.861;0.667;0.731;0.001;18
CTOS MODEL;0.714;0.465;0.556;0.001;48;0.951;0.620;0.741;0.001;36
Test;0.483;0.250;0.321;0.003;48;0.965;0.500;0.641;0.003;24
Linha de produtos - SimulES e PnP;0.980;0.745;0.835;0.009;48;0.980;0.745;0.835;0.009;48
Carro Model;0.696;0.396;0.478;0.002;48;0.928;0.528;0.637;0.002;36
mon model;0.616;0.370;0.449;0.006;48;0.986;0.592;0.719;0.006;30
CFDP Library;0.995;0.940;0.966;0.039;48;0.995;0.940;0.966;0.039;48
Text Editor;0.712;0.409;0.502;0.003;48;0.949;0.545;0.669;0.003;36
KIModel;0.738;0.573;0.628;0.001;48;0.984;0.764;0.837;0.001;36
Mobile Phone, until relase 5;0.875;0.820;0.840;0.001;48;1.000;0.938;0.960;0.001;42
