CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.851;0.576;0.657;0.007;84;0.916;0.620;0.708;0.007;78
SVM_Poly[3,2.0,0.5];0.705;0.658;0.666;0.007;84;0.822;0.768;0.777;0.008;72
PART;0.577;0.421;0.466;0.007;84;0.808;0.589;0.652;0.009;60
REPTree;0.249;0.165;0.181;0.007;84;0.872;0.577;0.633;0.019;24
RandomForest;0.925;0.507;0.619;0.007;84;0.996;0.546;0.667;0.007;78
RandomCommittee;0.743;0.626;0.663;0.007;84;0.800;0.675;0.714;0.007;78
JRip;0.442;0.422;0.413;0.007;84;0.687;0.657;0.643;0.010;54
J48;0.137;0.113;0.124;0.007;84;0.961;0.793;0.868;0.024;12


VALIDITY RATIO;(F)
min;0.000122
avg;0.006818
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.4];0.579;0.436;0.474;0.007;672;0.853;0.643;0.698;0.009;456

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.495;0.195;0.272;0.002;48;0.792;0.313;0.435;0.002;30
CIMS PL;0.208;0.250;0.222;0.001;48;0.833;1.000;0.889;0.001;12
Phone sple;0.727;0.556;0.596;0.026;48;0.831;0.635;0.681;0.026;42
FM1;0.198;0.250;0.215;0.000;48;0.792;1.000;0.861;0.000;12
SmartHome_vConejero_r1;0.333;0.250;0.278;0.001;48;0.889;0.667;0.741;0.001;18
CTOS MODEL;0.598;0.424;0.459;0.001;48;0.797;0.565;0.612;0.001;36
Test;0.519;0.339;0.391;0.003;48;0.692;0.452;0.521;0.003;36
Linha de produtos - SimulES e PnP;0.910;0.636;0.724;0.009;48;0.910;0.636;0.724;0.009;48
Carro Model;0.585;0.396;0.457;0.002;48;0.780;0.528;0.609;0.002;36
mon model;0.609;0.396;0.466;0.006;48;0.811;0.528;0.621;0.006;36
CFDP Library;0.986;0.932;0.958;0.039;48;0.986;0.932;0.958;0.039;48
Text Editor;0.469;0.352;0.380;0.003;48;0.751;0.564;0.607;0.003;30
KIModel;0.589;0.365;0.407;0.001;48;0.942;0.583;0.652;0.001;30
Mobile Phone, until relase 5;0.875;0.766;0.807;0.001;48;1.000;0.875;0.923;0.001;42
