CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.885;0.551;0.662;0.008;60;0.984;0.612;0.736;0.009;54
SVM_Poly[3,2.0,0.5];0.627;0.548;0.573;0.008;60;0.895;0.784;0.818;0.012;42
PART;0.517;0.422;0.455;0.008;60;0.862;0.704;0.758;0.013;36
REPTree;0.176;0.119;0.133;0.008;60;0.879;0.595;0.664;0.033;12
RandomForest;0.984;0.723;0.811;0.008;60;0.984;0.723;0.811;0.008;60
RandomCommittee;0.887;0.723;0.772;0.008;60;0.887;0.723;0.772;0.008;60
JRip;0.451;0.325;0.353;0.008;60;0.901;0.649;0.706;0.014;30
J48;0.193;0.174;0.182;0.008;60;0.964;0.869;0.912;0.033;12


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.5];0.590;0.448;0.493;0.008;480;0.925;0.703;0.773;0.012;306

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.663;0.422;0.494;0.002;48;0.884;0.563;0.658;0.002;36
SmartHome_vConejero_r1;0.328;0.250;0.274;0.001;48;0.875;0.667;0.731;0.001;18
Test;0.427;0.250;0.305;0.003;48;0.854;0.500;0.610;0.003;24
CIMS PL;0.375;0.375;0.375;0.001;48;1.000;1.000;1.000;0.001;18
mon model;0.612;0.370;0.449;0.006;48;0.979;0.592;0.718;0.006;30
CFDP Library;0.991;0.940;0.964;0.039;48;0.991;0.940;0.964;0.039;48
Text Editor;0.652;0.409;0.481;0.003;48;0.869;0.545;0.641;0.003;36
Phone sple;0.915;0.644;0.739;0.026;48;0.915;0.644;0.739;0.026;48
FM1;0.219;0.250;0.229;0.000;48;0.875;1.000;0.917;0.000;12
KIModel;0.718;0.573;0.617;0.001;48;0.957;0.764;0.822;0.001;36
