CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.500;0.091;0.154;0.004;12;1.000;0.182;0.308;0.003;6
SVM_RBF[5.0];1.000;0.258;0.404;0.004;12;1.000;0.258;0.404;0.004;12
KStar;1.000;0.191;0.309;0.004;12;1.000;0.191;0.309;0.004;12
SVM_Puk[1.0, 0.1];1.000;0.432;0.600;0.004;12;1.000;0.432;0.600;0.004;12
MultilayerPerceptron[a];0.963;0.532;0.650;0.004;12;0.963;0.532;0.650;0.004;12


VALIDITY RATIO;(F)
min;0.002686
avg;0.004272
max;0.005859

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.893;0.301;0.423;0.004;60;0.992;0.334;0.470;0.004;54

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
mon model;0.798;0.383;0.500;0.006;30;0.998;0.479;0.625;0.006;24
Text Editor;0.987;0.218;0.347;0.003;30;0.987;0.218;0.347;0.003;30
