CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.363;0.219;0.249;0.008;60;0.519;0.313;0.355;0.011;42
SVM_Poly[3,2.0,0.5];0.244;0.220;0.178;0.008;60;0.610;0.549;0.446;0.018;24
PART;0.225;0.263;0.229;0.008;60;0.562;0.657;0.571;0.017;24
REPTree;0.091;0.065;0.076;0.008;60;0.914;0.652;0.760;0.039;6
RandomForest;0.338;0.144;0.176;0.008;60;0.845;0.361;0.440;0.018;24
RandomCommittee;0.324;0.172;0.214;0.008;60;0.649;0.344;0.429;0.015;30
JRip;0.166;0.111;0.129;0.008;60;0.831;0.557;0.644;0.033;12
J48;0.095;0.060;0.074;0.008;60;0.952;0.602;0.737;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.1];0.231;0.157;0.166;0.008;480;0.660;0.448;0.473;0.018;168

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.319;0.156;0.167;0.002;48;0.638;0.313;0.335;0.002;24
SmartHome_vConejero_r1;0.036;0.063;0.045;0.001;48;0.292;0.500;0.361;0.001;6
Test;0.134;0.054;0.071;0.003;48;0.536;0.214;0.284;0.003;12
CIMS PL;0.023;0.125;0.039;0.001;48;0.183;1.000;0.310;0.001;6
mon model;0.309;0.089;0.127;0.006;48;0.619;0.177;0.254;0.006;24
CFDP Library;0.892;0.703;0.780;0.039;48;0.892;0.703;0.780;0.039;48
Text Editor;0.049;0.023;0.030;0.003;48;0.392;0.182;0.241;0.003;6
Phone sple;0.494;0.273;0.334;0.026;48;0.659;0.364;0.446;0.026;36
FM1;0.000;0.000;0.000;0.000;48;0.000;0.000;0.000;0.000;0
KIModel;0.052;0.083;0.061;0.001;48;0.417;0.667;0.492;0.001;6
