CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.624;0.256;0.341;0.007;84;0.795;0.326;0.434;0.008;66
SVM_Poly[3,2.0,0.5];0.421;0.297;0.309;0.007;84;0.843;0.594;0.617;0.012;42
PART;0.445;0.265;0.319;0.007;84;0.890;0.531;0.639;0.011;42
REPTree;0.117;0.058;0.073;0.007;84;0.820;0.409;0.511;0.024;12
RandomForest;0.558;0.151;0.213;0.007;84;0.976;0.264;0.373;0.011;48
RandomCommittee;0.508;0.178;0.251;0.007;84;0.890;0.312;0.440;0.011;48
JRip;0.176;0.097;0.122;0.007;84;0.823;0.454;0.567;0.022;18
J48;0.071;0.043;0.054;0.007;84;1.000;0.602;0.751;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.006818
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.1];0.365;0.168;0.210;0.007;672;0.870;0.401;0.501;0.012;282

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.452;0.156;0.212;0.002;48;0.905;0.313;0.425;0.002;24
CIMS PL;0.056;0.125;0.076;0.001;48;0.444;1.000;0.611;0.001;6
Phone sple;0.676;0.273;0.379;0.026;48;0.902;0.364;0.505;0.026;36
FM1;0.000;0.000;0.000;0.000;48;0.000;0.000;0.000;0.000;0
SmartHome_vConejero_r1;0.090;0.063;0.071;0.001;48;0.722;0.500;0.567;0.001;6
CTOS MODEL;0.328;0.125;0.168;0.001;48;0.873;0.333;0.448;0.001;18
Test;0.212;0.054;0.083;0.003;48;0.847;0.214;0.332;0.003;12
Linha de produtos - SimulES e PnP;0.679;0.294;0.393;0.009;48;0.905;0.392;0.524;0.009;36
Carro Model;0.490;0.096;0.152;0.002;48;0.784;0.153;0.243;0.002;30
mon model;0.443;0.089;0.141;0.006;48;0.886;0.177;0.281;0.006;24
CFDP Library;0.957;0.703;0.805;0.039;48;0.957;0.703;0.805;0.039;48
Text Editor;0.078;0.023;0.034;0.003;48;0.622;0.182;0.275;0.003;6
KIModel;0.108;0.083;0.092;0.001;48;0.861;0.667;0.740;0.001;6
Mobile Phone, until relase 5;0.545;0.273;0.334;0.001;48;0.872;0.438;0.535;0.001;30
