CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.879;0.551;0.661;0.008;60;0.977;0.612;0.734;0.009;54
SVM_Poly[3,2.0,0.5];0.549;0.548;0.540;0.008;60;0.785;0.784;0.771;0.012;42
PART;0.466;0.422;0.434;0.008;60;0.777;0.704;0.724;0.013;36
REPTree;0.156;0.119;0.129;0.008;60;0.778;0.595;0.647;0.033;12
RandomForest;0.984;0.723;0.811;0.008;60;0.984;0.723;0.811;0.008;60
RandomCommittee;0.806;0.723;0.733;0.008;60;0.806;0.723;0.733;0.008;60
JRip;0.438;0.325;0.346;0.008;60;0.876;0.649;0.693;0.014;30
J48;0.195;0.174;0.183;0.008;60;0.973;0.869;0.915;0.033;12


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.5];0.559;0.448;0.480;0.008;480;0.877;0.703;0.753;0.012;306

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.627;0.422;0.477;0.002;48;0.836;0.563;0.636;0.002;36
SmartHome_vConejero_r1;0.297;0.250;0.260;0.001;48;0.792;0.667;0.694;0.001;18
Test;0.396;0.250;0.298;0.003;48;0.792;0.500;0.595;0.003;24
CIMS PL;0.375;0.375;0.375;0.001;48;1.000;1.000;1.000;0.001;18
mon model;0.597;0.370;0.446;0.006;48;0.956;0.592;0.714;0.006;30
CFDP Library;0.988;0.940;0.963;0.039;48;0.988;0.940;0.963;0.039;48
Text Editor;0.571;0.409;0.446;0.003;48;0.762;0.545;0.595;0.003;36
Phone sple;0.866;0.644;0.726;0.026;48;0.866;0.644;0.726;0.026;48
FM1;0.188;0.250;0.208;0.000;48;0.750;1.000;0.833;0.000;12
KIModel;0.685;0.573;0.599;0.001;48;0.913;0.764;0.798;0.001;36
