CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.481;0.369;0.415;0.004;12;0.481;0.369;0.415;0.004;12
SVM_Poly[3,2.0,0.5];0.630;0.352;0.418;0.004;12;0.630;0.352;0.418;0.004;12
PART;0.399;0.356;0.352;0.004;12;0.399;0.356;0.352;0.004;12
REPTree;0.000;0.000;0.000;0.004;12;0.000;0.000;0.000;0.000;0
RandomForest;0.689;0.282;0.400;0.004;12;0.689;0.282;0.400;0.004;12
RandomCommittee;0.624;0.295;0.383;0.004;12;0.624;0.295;0.383;0.004;12
JRip;0.125;0.182;0.140;0.004;12;0.250;0.364;0.280;0.003;6
J48;0.000;0.000;0.000;0.004;12;0.000;0.000;0.000;0.000;0


VALIDITY RATIO;(F)
min;0.002686
avg;0.004272
max;0.005859

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.2];0.368;0.230;0.263;0.004;96;0.536;0.334;0.383;0.004;66

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
mon model;0.393;0.198;0.256;0.006;48;0.629;0.317;0.409;0.006;30
Text Editor;0.344;0.261;0.271;0.003;48;0.458;0.348;0.361;0.003;36
