CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.710;0.308;0.424;0.008;24;0.947;0.410;0.565;0.010;18
SVM_Poly[3,2.0,0.5];0.399;0.110;0.168;0.008;24;0.799;0.220;0.336;0.015;12
PART;0.250;0.093;0.135;0.008;24;1.000;0.370;0.541;0.026;6
REPTree;0.000;0.000;0.000;0.008;24;0.000;0.000;0.000;0.000;0
RandomForest;0.750;0.369;0.438;0.008;24;1.000;0.492;0.583;0.010;18
RandomCommittee;0.500;0.146;0.225;0.008;24;1.000;0.291;0.451;0.015;12
JRip;0.424;0.343;0.341;0.008;24;0.847;0.685;0.682;0.014;12
J48;0.000;0.000;0.000;0.008;24;0.000;0.000;0.000;0.000;0


VALIDITY RATIO;(F)
min;0.000977
avg;0.007935
max;0.026367

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.2];0.379;0.171;0.216;0.008;192;0.933;0.421;0.533;0.013;78

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SmartHome_vConejero_r1;0.219;0.188;0.188;0.001;48;0.875;0.750;0.750;0.001;12
Test;0.444;0.107;0.168;0.003;48;0.888;0.214;0.336;0.003;24
CIMS PL;0.125;0.125;0.125;0.001;48;1.000;1.000;1.000;0.001;6
Phone sple;0.729;0.264;0.385;0.026;48;0.972;0.352;0.514;0.026;36
