CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.619;0.412;0.469;0.008;60;0.688;0.458;0.521;0.009;54
SVM_Poly[3,2.0,0.5];0.581;0.537;0.536;0.008;60;0.646;0.597;0.596;0.009;54
PART;0.341;0.308;0.296;0.008;60;0.569;0.513;0.493;0.013;36
REPTree;0.133;0.130;0.130;0.008;60;0.666;0.651;0.648;0.020;12
RandomForest;0.754;0.368;0.449;0.008;60;0.943;0.461;0.562;0.010;48
RandomCommittee;0.569;0.339;0.363;0.008;60;0.812;0.484;0.518;0.011;42
JRip;0.166;0.231;0.181;0.008;60;0.554;0.770;0.604;0.014;18
J48;0.099;0.084;0.091;0.008;60;0.985;0.840;0.907;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.408;0.301;0.314;0.008;480;0.725;0.536;0.559;0.012;270

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.486;0.320;0.366;0.002;48;0.647;0.427;0.488;0.002;36
SmartHome_vConejero_r1;0.375;0.375;0.354;0.001;48;0.750;0.750;0.708;0.001;24
Test;0.321;0.071;0.109;0.003;48;0.642;0.143;0.218;0.003;24
CIMS PL;0.083;0.125;0.097;0.001;48;0.667;1.000;0.778;0.001;6
mon model;0.428;0.188;0.246;0.006;48;0.685;0.300;0.393;0.006;30
CFDP Library;0.965;0.870;0.913;0.039;48;0.965;0.870;0.913;0.039;48
Text Editor;0.327;0.284;0.283;0.003;48;0.524;0.455;0.452;0.003;30
Phone sple;0.426;0.301;0.343;0.026;48;0.681;0.481;0.548;0.026;30
FM1;0.125;0.125;0.125;0.000;48;1.000;1.000;1.000;0.000;6
KIModel;0.542;0.354;0.308;0.001;48;0.722;0.472;0.411;0.001;36
