CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.279;0.219;0.228;0.008;60;0.399;0.313;0.326;0.011;42
SVM_Poly[3,2.0,0.5];0.197;0.220;0.162;0.008;60;0.492;0.549;0.405;0.018;24
PART;0.198;0.263;0.207;0.008;60;0.496;0.657;0.519;0.017;24
REPTree;0.087;0.065;0.075;0.008;60;0.872;0.652;0.745;0.039;6
RandomForest;0.308;0.144;0.171;0.008;60;0.771;0.361;0.427;0.018;24
RandomCommittee;0.313;0.172;0.213;0.008;60;0.626;0.344;0.426;0.015;30
JRip;0.157;0.111;0.127;0.008;60;0.786;0.557;0.635;0.033;12
J48;0.090;0.060;0.072;0.008;60;0.905;0.602;0.722;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.1];0.204;0.157;0.157;0.008;480;0.582;0.448;0.448;0.018;168

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.305;0.156;0.162;0.002;48;0.609;0.313;0.325;0.002;24
SmartHome_vConejero_r1;0.030;0.063;0.041;0.001;48;0.242;0.500;0.325;0.001;6
Test;0.110;0.054;0.070;0.003;48;0.442;0.214;0.279;0.003;12
CIMS PL;0.019;0.125;0.033;0.001;48;0.152;1.000;0.263;0.001;6
mon model;0.246;0.089;0.119;0.006;48;0.492;0.177;0.238;0.006;24
CFDP Library;0.848;0.703;0.761;0.039;48;0.848;0.703;0.761;0.039;48
Text Editor;0.034;0.023;0.027;0.003;48;0.273;0.182;0.216;0.003;6
Phone sple;0.418;0.273;0.315;0.026;48;0.557;0.364;0.420;0.026;36
FM1;0.000;0.000;0.000;0.000;48;0.000;0.000;0.000;0.000;0
KIModel;0.029;0.083;0.041;0.001;48;0.229;0.667;0.324;0.001;6
