CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.854;0.534;0.648;0.007;84;0.997;0.623;0.756;0.008;72
SVM_Poly[3,2.0,0.5];0.952;0.855;0.892;0.007;84;0.952;0.855;0.892;0.007;84
PART;0.668;0.544;0.587;0.007;84;0.850;0.692;0.748;0.008;66
REPTree;0.256;0.192;0.209;0.007;84;0.896;0.671;0.732;0.014;24
RandomForest;0.989;0.723;0.819;0.007;84;0.989;0.723;0.819;0.007;84
RandomCommittee;0.883;0.727;0.791;0.007;84;0.951;0.783;0.851;0.007;78
JRip;0.541;0.423;0.460;0.007;84;0.841;0.658;0.716;0.009;54
J48;0.204;0.180;0.191;0.007;84;0.953;0.840;0.890;0.025;18


VALIDITY RATIO;(F)
min;0.000122
avg;0.006818
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6];0.668;0.522;0.575;0.007;672;0.936;0.731;0.805;0.009;480

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.680;0.469;0.541;0.002;48;0.907;0.625;0.721;0.002;36
CIMS PL;0.375;0.375;0.375;0.001;48;1.000;1.000;1.000;0.001;18
Phone sple;0.814;0.625;0.703;0.026;48;0.930;0.714;0.804;0.026;42
FM1;0.375;0.375;0.375;0.000;48;1.000;1.000;1.000;0.000;18
SmartHome_vConejero_r1;0.375;0.188;0.250;0.001;48;1.000;0.500;0.667;0.001;18
CTOS MODEL;0.653;0.556;0.590;0.001;48;0.871;0.741;0.787;0.001;36
Test;0.513;0.375;0.422;0.003;48;0.821;0.600;0.676;0.003;30
Linha de produtos - SimulES e PnP;0.958;0.783;0.856;0.009;48;0.958;0.783;0.856;0.009;48
Carro Model;0.680;0.450;0.530;0.002;48;0.907;0.600;0.707;0.002;36
mon model;0.682;0.375;0.471;0.006;48;0.909;0.500;0.628;0.006;36
CFDP Library;0.999;0.952;0.974;0.039;48;0.999;0.952;0.974;0.039;48
Text Editor;0.641;0.409;0.489;0.003;48;0.854;0.545;0.652;0.003;36
KIModel;0.740;0.552;0.622;0.001;48;0.986;0.736;0.829;0.001;36
Mobile Phone, until relase 5;0.875;0.828;0.846;0.001;48;1.000;0.946;0.967;0.001;42
