CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.924;0.553;0.678;0.007;84;0.995;0.595;0.730;0.007;78
SVM_Poly[3,2.0,0.5];0.743;0.662;0.691;0.007;84;0.946;0.842;0.880;0.008;66
PART;0.684;0.497;0.547;0.007;84;0.957;0.695;0.765;0.009;60
REPTree;0.322;0.230;0.257;0.007;84;0.902;0.644;0.718;0.015;30
RandomForest;1.000;0.707;0.807;0.007;84;1.000;0.707;0.807;0.007;84
RandomCommittee;0.946;0.741;0.815;0.007;84;0.946;0.741;0.815;0.007;84
JRip;0.545;0.376;0.426;0.007;84;0.954;0.659;0.745;0.010;48
J48;0.211;0.182;0.195;0.007;84;0.984;0.848;0.909;0.025;18


VALIDITY RATIO;(F)
min;0.000122
avg;0.006818
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.5];0.672;0.493;0.552;0.007;672;0.965;0.709;0.793;0.009;468

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.739;0.422;0.524;0.002;48;0.986;0.563;0.699;0.002;36
CIMS PL;0.375;0.375;0.375;0.001;48;1.000;1.000;1.000;0.001;18
Phone sple;0.954;0.644;0.751;0.026;48;0.954;0.644;0.751;0.026;48
FM1;0.240;0.250;0.243;0.000;48;0.958;1.000;0.972;0.000;12
SmartHome_vConejero_r1;0.354;0.250;0.285;0.001;48;0.944;0.667;0.759;0.001;18
CTOS MODEL;0.703;0.465;0.553;0.001;48;0.938;0.620;0.737;0.001;36
Test;0.431;0.250;0.306;0.003;48;0.861;0.500;0.612;0.003;24
Linha de produtos - SimulES e PnP;0.975;0.745;0.834;0.009;48;0.975;0.745;0.834;0.009;48
Carro Model;0.702;0.396;0.474;0.002;48;0.936;0.528;0.632;0.002;36
mon model;0.623;0.370;0.451;0.006;48;0.996;0.592;0.721;0.006;30
CFDP Library;0.997;0.940;0.967;0.039;48;0.997;0.940;0.967;0.039;48
Text Editor;0.699;0.409;0.497;0.003;48;0.932;0.545;0.663;0.003;36
KIModel;0.740;0.573;0.628;0.001;48;0.986;0.764;0.837;0.001;36
Mobile Phone, until relase 5;0.875;0.820;0.840;0.001;48;1.000;0.938;0.960;0.001;42
