CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.796;0.476;0.586;0.008;60;0.995;0.596;0.733;0.010;48
SVM_Poly[3,2.0,0.5];0.949;0.815;0.867;0.008;60;0.949;0.815;0.867;0.008;60
PART;0.572;0.471;0.508;0.008;60;0.817;0.674;0.726;0.012;42
REPTree;0.165;0.100;0.114;0.008;60;0.823;0.501;0.571;0.022;12
RandomForest;0.985;0.714;0.810;0.008;60;0.985;0.714;0.810;0.008;60
RandomCommittee;0.846;0.698;0.759;0.008;60;0.940;0.775;0.843;0.009;54
JRip;0.452;0.317;0.360;0.008;60;0.903;0.634;0.720;0.014;30
J48;0.189;0.163;0.174;0.008;60;0.945;0.816;0.872;0.033;12


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6];0.619;0.469;0.522;0.008;480;0.935;0.709;0.788;0.011;318

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.680;0.469;0.541;0.002;48;0.907;0.625;0.721;0.002;36
SmartHome_vConejero_r1;0.375;0.188;0.250;0.001;48;1.000;0.500;0.667;0.001;18
Test;0.513;0.375;0.422;0.003;48;0.821;0.600;0.676;0.003;30
CIMS PL;0.375;0.375;0.375;0.001;48;1.000;1.000;1.000;0.001;18
mon model;0.682;0.375;0.471;0.006;48;0.909;0.500;0.628;0.006;36
CFDP Library;0.999;0.952;0.974;0.039;48;0.999;0.952;0.974;0.039;48
Text Editor;0.641;0.409;0.489;0.003;48;0.854;0.545;0.652;0.003;36
Phone sple;0.814;0.625;0.703;0.026;48;0.930;0.714;0.804;0.026;42
FM1;0.375;0.375;0.375;0.000;48;1.000;1.000;1.000;0.000;18
KIModel;0.740;0.552;0.622;0.001;48;0.986;0.736;0.829;0.001;36
