CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.200;0.115;0.126;0.008;60;0.999;0.573;0.628;0.033;12
SVM_RBF[5.0];0.800;0.411;0.536;0.008;60;1.000;0.513;0.670;0.010;48
KStar;0.900;0.391;0.508;0.008;60;1.000;0.435;0.565;0.009;54
SVM_Puk[1.0, 0.1];0.900;0.490;0.619;0.008;60;1.000;0.545;0.688;0.009;54
MultilayerPerceptron[a];0.685;0.514;0.579;0.008;60;0.979;0.734;0.827;0.012;42


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.5];0.697;0.384;0.474;0.008;300;0.996;0.549;0.676;0.011;210

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.790;0.288;0.393;0.002;30;0.987;0.359;0.492;0.002;24
SmartHome_vConejero_r1;0.600;0.300;0.400;0.001;30;1.000;0.500;0.667;0.001;18
Test;0.780;0.400;0.515;0.003;30;0.975;0.500;0.644;0.003;24
CIMS PL;0.400;0.400;0.400;0.001;30;1.000;1.000;1.000;0.001;12
mon model;0.800;0.425;0.552;0.006;30;1.000;0.531;0.690;0.006;24
CFDP Library;1.000;0.729;0.825;0.039;30;1.000;0.729;0.825;0.039;30
Text Editor;0.800;0.327;0.447;0.003;30;1.000;0.409;0.558;0.003;24
Phone sple;1.000;0.489;0.629;0.026;30;1.000;0.489;0.629;0.026;30
FM1;0.000;0.000;0.000;0.000;30;0.000;0.000;0.000;0.000;0
KIModel;0.800;0.483;0.575;0.001;30;1.000;0.604;0.718;0.001;24
