CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.393;0.219;0.260;0.008;60;0.562;0.313;0.372;0.011;42
SVM_Poly[3,2.0,0.5];0.252;0.220;0.184;0.008;60;0.630;0.549;0.460;0.018;24
PART;0.311;0.263;0.272;0.008;60;0.777;0.657;0.680;0.017;24
REPTree;0.092;0.065;0.076;0.008;60;0.915;0.652;0.760;0.039;6
RandomForest;0.353;0.144;0.186;0.008;60;0.883;0.361;0.466;0.018;24
RandomCommittee;0.392;0.172;0.224;0.008;60;0.784;0.344;0.449;0.015;30
JRip;0.170;0.111;0.131;0.008;60;0.850;0.557;0.656;0.033;12
J48;0.090;0.060;0.072;0.008;60;0.905;0.602;0.722;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.1];0.257;0.157;0.176;0.008;480;0.733;0.448;0.502;0.018;168

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.365;0.156;0.181;0.002;48;0.731;0.313;0.362;0.002;24
SmartHome_vConejero_r1;0.049;0.063;0.053;0.001;48;0.389;0.500;0.428;0.001;6
Test;0.142;0.054;0.074;0.003;48;0.567;0.214;0.296;0.003;12
CIMS PL;0.027;0.125;0.044;0.001;48;0.217;1.000;0.356;0.001;6
mon model;0.346;0.089;0.131;0.006;48;0.691;0.177;0.261;0.006;24
CFDP Library;0.902;0.703;0.785;0.039;48;0.902;0.703;0.785;0.039;48
Text Editor;0.050;0.023;0.031;0.003;48;0.400;0.182;0.248;0.003;6
Phone sple;0.568;0.273;0.361;0.026;48;0.757;0.364;0.481;0.026;36
FM1;0.000;0.000;0.000;0.000;48;0.000;0.000;0.000;0.000;0
KIModel;0.118;0.083;0.097;0.001;48;0.944;0.667;0.778;0.001;6
