CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.922;0.553;0.678;0.007;84;0.992;0.595;0.730;0.007;78
SVM_Poly[3,2.0,0.5];0.675;0.662;0.662;0.007;84;0.860;0.842;0.843;0.008;66
PART;0.619;0.497;0.531;0.007;84;0.867;0.695;0.744;0.009;60
REPTree;0.279;0.230;0.247;0.007;84;0.782;0.644;0.690;0.015;30
RandomForest;0.991;0.707;0.804;0.007;84;0.991;0.707;0.804;0.007;84
RandomCommittee;0.899;0.741;0.794;0.007;84;0.899;0.741;0.794;0.007;84
JRip;0.496;0.376;0.407;0.007;84;0.868;0.659;0.713;0.010;48
J48;0.191;0.182;0.186;0.007;84;0.889;0.848;0.866;0.025;18


VALIDITY RATIO;(F)
min;0.000122
avg;0.006818
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.5];0.634;0.493;0.539;0.007;672;0.910;0.709;0.774;0.009;468

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.645;0.422;0.483;0.002;48;0.860;0.563;0.644;0.002;36
CIMS PL;0.375;0.375;0.375;0.001;48;1.000;1.000;1.000;0.001;18
Phone sple;0.871;0.644;0.728;0.026;48;0.871;0.644;0.728;0.026;48
FM1;0.219;0.250;0.229;0.000;48;0.875;1.000;0.917;0.000;12
SmartHome_vConejero_r1;0.302;0.250;0.264;0.001;48;0.806;0.667;0.704;0.001;18
CTOS MODEL;0.639;0.465;0.533;0.001;48;0.851;0.620;0.710;0.001;36
Test;0.431;0.250;0.310;0.003;48;0.861;0.500;0.621;0.003;24
Linha de produtos - SimulES e PnP;0.928;0.745;0.813;0.009;48;0.928;0.745;0.813;0.009;48
Carro Model;0.636;0.396;0.464;0.002;48;0.849;0.528;0.619;0.002;36
mon model;0.605;0.370;0.447;0.006;48;0.968;0.592;0.716;0.006;30
CFDP Library;0.991;0.940;0.964;0.039;48;0.991;0.940;0.964;0.039;48
Text Editor;0.641;0.409;0.475;0.003;48;0.855;0.545;0.634;0.003;36
KIModel;0.719;0.573;0.616;0.001;48;0.959;0.764;0.821;0.001;36
Mobile Phone, until relase 5;0.875;0.820;0.840;0.001;48;1.000;0.938;0.960;0.001;42
