CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.812;0.412;0.510;0.008;60;0.902;0.458;0.567;0.009;54
SVM_Poly[3,2.0,0.5];0.793;0.537;0.609;0.008;60;0.882;0.597;0.676;0.009;54
PART;0.530;0.308;0.358;0.008;60;0.883;0.513;0.597;0.013;36
REPTree;0.181;0.130;0.150;0.008;60;0.903;0.651;0.751;0.020;12
RandomForest;0.782;0.368;0.456;0.008;60;0.978;0.461;0.570;0.010;48
RandomCommittee;0.672;0.339;0.407;0.008;60;0.959;0.484;0.581;0.011;42
JRip;0.277;0.231;0.241;0.008;60;0.924;0.770;0.803;0.014;18
J48;0.100;0.084;0.091;0.008;60;0.998;0.840;0.912;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.518;0.301;0.353;0.008;480;0.921;0.536;0.627;0.012;270

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.681;0.320;0.428;0.002;48;0.907;0.427;0.571;0.002;36
SmartHome_vConejero_r1;0.469;0.375;0.403;0.001;48;0.938;0.750;0.806;0.001;24
Test;0.455;0.071;0.122;0.003;48;0.910;0.143;0.244;0.003;24
CIMS PL;0.104;0.125;0.111;0.001;48;0.833;1.000;0.889;0.001;6
mon model;0.554;0.188;0.271;0.006;48;0.887;0.300;0.434;0.006;30
CFDP Library;0.993;0.870;0.925;0.039;48;0.993;0.870;0.925;0.039;48
Text Editor;0.528;0.284;0.352;0.003;48;0.844;0.455;0.563;0.003;30
Phone sple;0.558;0.301;0.377;0.026;48;0.893;0.481;0.604;0.026;30
FM1;0.125;0.125;0.125;0.000;48;1.000;1.000;1.000;0.000;6
KIModel;0.716;0.354;0.414;0.001;48;0.955;0.472;0.552;0.001;36
