CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.606;0.412;0.465;0.008;60;0.673;0.458;0.517;0.009;54
SVM_Poly[3,2.0,0.5];0.533;0.537;0.515;0.008;60;0.592;0.597;0.572;0.009;54
PART;0.331;0.308;0.289;0.008;60;0.551;0.513;0.482;0.013;36
REPTree;0.137;0.130;0.132;0.008;60;0.686;0.651;0.660;0.020;12
RandomForest;0.754;0.368;0.449;0.008;60;0.942;0.461;0.561;0.010;48
RandomCommittee;0.558;0.339;0.359;0.008;60;0.797;0.484;0.513;0.011;42
JRip;0.142;0.231;0.163;0.008;60;0.475;0.770;0.544;0.014;18
J48;0.099;0.084;0.091;0.008;60;0.985;0.840;0.907;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.395;0.301;0.308;0.008;480;0.702;0.536;0.547;0.012;270

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.473;0.320;0.364;0.002;48;0.630;0.427;0.486;0.002;36
SmartHome_vConejero_r1;0.375;0.375;0.354;0.001;48;0.750;0.750;0.708;0.001;24
Test;0.306;0.071;0.106;0.003;48;0.612;0.143;0.212;0.003;24
CIMS PL;0.063;0.125;0.083;0.001;48;0.500;1.000;0.667;0.001;6
mon model;0.410;0.188;0.239;0.006;48;0.656;0.300;0.383;0.006;30
CFDP Library;0.965;0.870;0.913;0.039;48;0.965;0.870;0.913;0.039;48
Text Editor;0.308;0.284;0.276;0.003;48;0.493;0.455;0.441;0.003;30
Phone sple;0.410;0.301;0.338;0.026;48;0.656;0.481;0.541;0.026;30
FM1;0.125;0.125;0.125;0.000;48;1.000;1.000;1.000;0.000;6
KIModel;0.514;0.354;0.280;0.001;48;0.686;0.472;0.374;0.001;36
