CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.579;0.328;0.411;0.007;36;0.695;0.394;0.494;0.008;30
SVM_Poly[3,2.0,0.5];0.433;0.191;0.249;0.007;36;0.650;0.286;0.374;0.010;24
PART;0.356;0.180;0.225;0.007;36;0.713;0.361;0.450;0.012;18
REPTree;0.000;0.000;0.000;0.007;36;0.000;0.000;0.000;0.000;0
RandomForest;0.800;0.340;0.434;0.007;36;0.960;0.408;0.521;0.008;30
RandomCommittee;0.502;0.195;0.269;0.007;36;0.753;0.293;0.403;0.010;24
JRip;0.253;0.289;0.223;0.007;36;0.507;0.578;0.447;0.010;18
J48;0.000;0.000;0.000;0.007;36;0.000;0.000;0.000;0.000;0


VALIDITY RATIO;(F)
min;0.000977
avg;0.006714
max;0.026367

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.2];0.366;0.190;0.227;0.007;288;0.731;0.381;0.453;0.009;144

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
SmartHome_vConejero_r1;0.135;0.188;0.134;0.001;48;0.542;0.750;0.536;0.001;12
Test;0.336;0.107;0.154;0.003;48;0.673;0.214;0.308;0.003;24
CIMS PL;0.125;0.125;0.125;0.001;48;1.000;1.000;1.000;0.001;6
mon model;0.532;0.198;0.279;0.006;48;0.851;0.317;0.447;0.006;30
Text Editor;0.437;0.261;0.299;0.003;48;0.583;0.348;0.399;0.003;36
Phone sple;0.627;0.264;0.367;0.026;48;0.837;0.352;0.490;0.026;36
