CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.432;0.281;0.322;0.011;24;0.864;0.562;0.643;0.020;12
SVM_RBF[5.0];0.750;0.207;0.316;0.011;24;1.000;0.276;0.421;0.014;18
KStar;0.748;0.260;0.380;0.011;24;0.998;0.346;0.507;0.014;18
SVM_Puk[1.0, 0.1];1.000;0.424;0.529;0.011;24;1.000;0.424;0.529;0.011;24
MultilayerPerceptron[a];0.670;0.678;0.624;0.011;24;0.670;0.678;0.624;0.011;24


VALIDITY RATIO;(F)
min;0.000122
avg;0.010620
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.2];0.720;0.370;0.434;0.011;120;0.900;0.462;0.543;0.013;96

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.856;0.238;0.367;0.002;30;0.856;0.238;0.367;0.002;30
CFDP Library;0.975;0.492;0.595;0.039;30;0.975;0.492;0.595;0.039;30
FM1;0.300;0.400;0.328;0.000;30;0.750;1.000;0.819;0.000;12
KIModel;0.749;0.350;0.446;0.001;30;0.936;0.438;0.558;0.001;24
