CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.796;0.476;0.586;0.008;60;0.995;0.596;0.733;0.010;48
SVM_Poly[3,2.0,0.5];0.954;0.815;0.868;0.008;60;0.954;0.815;0.868;0.008;60
PART;0.612;0.471;0.520;0.008;60;0.874;0.674;0.743;0.012;42
REPTree;0.158;0.100;0.114;0.008;60;0.792;0.501;0.568;0.022;12
RandomForest;0.996;0.714;0.814;0.008;60;0.996;0.714;0.814;0.008;60
RandomCommittee;0.843;0.698;0.758;0.008;60;0.936;0.775;0.842;0.009;54
JRip;0.454;0.317;0.361;0.008;60;0.909;0.634;0.721;0.014;30
J48;0.184;0.163;0.172;0.008;60;0.920;0.816;0.862;0.033;12


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6];0.625;0.469;0.524;0.008;480;0.943;0.709;0.791;0.011;318

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.688;0.469;0.545;0.002;48;0.918;0.625;0.726;0.002;36
SmartHome_vConejero_r1;0.375;0.188;0.250;0.001;48;1.000;0.500;0.667;0.001;18
Test;0.569;0.375;0.439;0.003;48;0.910;0.600;0.703;0.003;30
CIMS PL;0.375;0.375;0.375;0.001;48;1.000;1.000;1.000;0.001;18
mon model;0.671;0.375;0.469;0.006;48;0.895;0.500;0.626;0.006;36
CFDP Library;0.999;0.952;0.974;0.039;48;0.999;0.952;0.974;0.039;48
Text Editor;0.657;0.409;0.495;0.003;48;0.876;0.545;0.660;0.003;36
Phone sple;0.798;0.625;0.697;0.026;48;0.912;0.714;0.796;0.026;42
FM1;0.375;0.375;0.375;0.000;48;1.000;1.000;1.000;0.000;18
KIModel;0.740;0.552;0.622;0.001;48;0.986;0.736;0.829;0.001;36
