CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.706;0.412;0.499;0.007;84;0.760;0.444;0.537;0.007;78
SVM_Poly[3,2.0,0.5];0.701;0.620;0.636;0.007;84;0.754;0.668;0.685;0.007;78
PART;0.514;0.396;0.424;0.007;84;0.720;0.555;0.594;0.009;60
REPTree;0.230;0.223;0.220;0.007;84;0.644;0.625;0.615;0.010;30
RandomForest;0.819;0.424;0.513;0.007;84;0.955;0.494;0.599;0.008;72
RandomCommittee;0.659;0.410;0.461;0.007;84;0.839;0.522;0.587;0.008;66
JRip;0.336;0.310;0.303;0.007;84;0.672;0.619;0.606;0.008;42
J48;0.071;0.060;0.065;0.007;84;0.988;0.840;0.908;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.006818
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.505;0.357;0.390;0.007;672;0.785;0.555;0.607;0.009;432

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.530;0.320;0.387;0.002;48;0.707;0.427;0.516;0.002;36
CIMS PL;0.073;0.125;0.090;0.001;48;0.583;1.000;0.722;0.001;6
Phone sple;0.471;0.301;0.358;0.026;48;0.754;0.481;0.573;0.026;30
FM1;0.125;0.125;0.125;0.000;48;1.000;1.000;1.000;0.000;6
SmartHome_vConejero_r1;0.396;0.375;0.365;0.001;48;0.792;0.750;0.729;0.001;24
CTOS MODEL;0.506;0.354;0.403;0.001;48;0.674;0.472;0.537;0.001;36
Test;0.333;0.071;0.112;0.003;48;0.667;0.143;0.223;0.003;24
Linha de produtos - SimulES e PnP;0.764;0.563;0.640;0.009;48;0.874;0.643;0.732;0.009;42
Carro Model;0.557;0.308;0.373;0.002;48;0.636;0.352;0.426;0.002;42
mon model;0.484;0.188;0.254;0.006;48;0.775;0.300;0.407;0.006;30
CFDP Library;0.973;0.870;0.916;0.039;48;0.973;0.870;0.916;0.039;48
Text Editor;0.401;0.284;0.307;0.003;48;0.641;0.455;0.491;0.003;30
KIModel;0.641;0.354;0.367;0.001;48;0.855;0.472;0.490;0.001;36
Mobile Phone, until relase 5;0.809;0.758;0.764;0.001;48;0.924;0.866;0.873;0.001;42
