CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.826;0.412;0.512;0.008;60;0.918;0.458;0.569;0.009;54
SVM_Poly[3,2.0,0.5];0.833;0.537;0.621;0.008;60;0.925;0.597;0.689;0.009;54
PART;0.570;0.308;0.374;0.008;60;0.951;0.513;0.623;0.013;36
REPTree;0.191;0.130;0.153;0.008;60;0.953;0.651;0.763;0.020;12
RandomForest;0.787;0.368;0.456;0.008;60;0.984;0.461;0.570;0.010;48
RandomCommittee;0.643;0.339;0.390;0.008;60;0.919;0.484;0.557;0.011;42
JRip;0.267;0.231;0.238;0.008;60;0.889;0.770;0.793;0.014;18
J48;0.100;0.084;0.091;0.008;60;0.998;0.840;0.912;0.039;6


VALIDITY RATIO;(F)
min;0.000122
avg;0.008276
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.527;0.301;0.354;0.008;480;0.937;0.536;0.630;0.012;270

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.684;0.320;0.430;0.002;48;0.913;0.427;0.573;0.002;36
SmartHome_vConejero_r1;0.438;0.375;0.382;0.001;48;0.875;0.750;0.764;0.001;24
Test;0.458;0.071;0.123;0.003;48;0.917;0.143;0.245;0.003;24
CIMS PL;0.115;0.125;0.118;0.001;48;0.917;1.000;0.944;0.001;6
mon model;0.581;0.188;0.275;0.006;48;0.930;0.300;0.439;0.006;30
CFDP Library;0.994;0.870;0.926;0.039;48;0.994;0.870;0.926;0.039;48
Text Editor;0.560;0.284;0.363;0.003;48;0.896;0.455;0.581;0.003;30
Phone sple;0.587;0.301;0.382;0.026;48;0.940;0.481;0.611;0.026;30
FM1;0.125;0.125;0.125;0.000;48;1.000;1.000;1.000;0.000;6
KIModel;0.729;0.354;0.419;0.001;48;0.972;0.472;0.559;0.001;36
